index	table_id	annotator_id	premise	hypothesis	label
813	T2314		The independence declared was on 28 November 1975.  The annexation by indonesia was on 17 July 1976.  The administered by untaet was on 25 October 1999.  The independence restored was on 20 May 2002.	Timor has been independent continuously since 1076.	0
218	T610	GW11	 The capitaland largest city of Kingdom of Denmark is Copenhagen , 55Â°43â²N 12Â°34â²E / 55.717Â°N 12.567Â°E / 55.717; 12.567.  The official languages of Kingdom of Denmark is Danish.  The recognised regional languages of Kingdom of Denmark is Faroese , Greenlandic , German.  The demonym(s) of Kingdom of Denmark are Danish, Dane. 	Kingdom of Channel Islands has a large German speaking population.	1
125	T477	GW28	 Chris Evans was born as Christopher Robert Evans    ( 1981-06-13 )  June 13, 1981  (age 37)   Boston, Massachusetts, U.S..  The education of Chris Evans is Lincoln-Sudbury Regional High School.  The years active of Chris Evans was on 1997 - present.  The relatives of Chris Evans are Scott Evans (brother), Mike Capuano (uncle).  	Chris Evans was born and raised in Hampton.	1
38	T169	GW1	 The institutions of Felix Wankel is Paki, Reich Air Ministry, Goetze AG, NSU, Wankel GmbH.  Felix Wankel was born on (1902-08-13)13 August 1902 , Lahr, Grand Duchy of Baden, German Empire.  Felix Wankel died on 9 October 1988(1988-10-09) (aged 86) , Heidelberg, Baden-WÃ¼rttemberg, West Germany.  The nationality of Felix Wankel is German. 	Felix Wankel lived in Chile his whole life.	1
1531	T2312	GW111	 Early Sunday Morning is a painting.  The year of Early Sunday Morning is 1930.  The medium of Early Sunday Morning is Oil paint, canvas.  The dimensions of Early Sunday Morning is 89.4 cm (35.2 in)   153 cm (60 in).  	Early Sunday Morning was not painted using watercolors .	2
95	T315	GW4	 Jewess with Oranges is a painting.  The artist of Jewess with Oranges is Aleksander Gierymski.  The medium of Jewess with Oranges is Oil on canvas.  The location of Jewess with Oranges is National Museum, Warsaw.  	The painting Jewess with Oranges has been placed in Iraq.	0
1021	T453	GW4	 The related products of Chiswick Bitter is ESB, London Pride, Honey Dew.  The type of Chiswick Bitter is Beer.  The manufacturer of Chiswick Bitter is Fuller's Brewery.  The country of origin of Chiswick Bitter is UK. 	The beer Chiswick Bitter hasn't been brought to the United States for sale .	1
209	T1518	GW28	   Jurassic Park is a movie.  The release date of Jurassic Park are June 9, 1993  ( 1993-06-09 )  (Uptown Theater), June 11, 1993  ( 1993-06-11 )  (United States).  Jurassic Park was screenplay by Michael Crichton, David Koepp.  Jurassic Park was starring Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero, BD Wong, Samuel L. Jackson, Wayne Knight, Joseph Mazzello, Ariana Richards.   	Jurassic Park was the highest grossing film of 2586.	1
96	T1169	GW12	 Cherry Bomb was released on April 13, 2015 (2015-04-13).  The studio of Cherry Bomb are Conway, Hollywood, CA, Herd, Boston, MA, Hit Factory Criteria, Miami, FL, No Name, California, Paramount, Hollywood, CA, Terminus Recording, New York, NY, Trap 3.0, Los Angeles, CA, Tyler's Studio, Okaga, CA.  The length of Cherry Bomb is 54:04.  The producer of Cherry Bomb are Tyler, the Creator (also exec.), Mike Einziger.  	Cherry Bomb was produced by Mike Einzinger in 2693.	0
793	T1277	GW27	 The origin of Buffalo Springfield is Los Angeles, California, U.S..  The years active of Buffalo Springfield was on 1966 (1966)-1968 (1968); 2010 (2010)-2012 (2012).  The labels of Buffalo Springfield are Atco, Atlantic.  The associated acts of Buffalo Springfield are Crosby, Stills, Nash & Young, Manassas, Poco.  	Buffalo Springfield didn't have their most success with Atco records .	1
478	T1127	GW35	 Casualties and losses was date on 1 September 1939 - 2 September 1945 (1939-09-01 - 1945-09-02), (6 years and 1 day).  The location of Casualties and losses is Europe, Pacific, Atlantic, South-East Asia, China, Middle East, Mediterranean, North Africa, Horn of Africa, Australia, briefly North and South America.  The result of Casualties and losses are Allied victory, Collapse of Nazi Germany, Fall of the Japanese and Italian Empires, Allied occupations of Germany and Japan and foundation of the Italian Republic, Beginning of the Nuclear Age, Dissolution of the League of Nations and creation of the United Nations, Emergence of the United States and the Soviet Union as rival superpowers and beginning of the Cold War (more...).  	The League of Nations was dissolved by Bangladesh.	1
509	T1194	GW1	 The origin of Celtic Woman is Ireland.  The genres of Celtic Woman are Celtic, Folk, New-Age Music, Christian, AC/Pop, Classical Crossover.  The years active of Celtic Woman is 2004-present.  The labels of Celtic Woman is Manhattan. 	Celtic Woman still lives in Fiji.	1
1187	T2051	GW86	   The type of 2016 Ecuador earthquake is Thrust.  The areas affected of 2016 Ecuador earthquake is Ecuador, Colombia, Peru.  The aftershocks of 2016 Ecuador earthquake is 1,034 as of 07:50 ECT (12:50 UTC) April 28.  The casualties of 2016 Ecuador earthquake is 668 killed, 8 missing and 6,274 severely injured.    	The 2016 Chile earthquake was only felt in Ecuador.	0
20	T1770	GW6	 Insane Clown Posse was also known as ICP, Inner City Posse, JJ Boyz, The Bloody Brothers.  The origin of Insane Clown Posse is Delray, Detroit, Michigan, U.S..  The labels of Insane Clown Posse are Psychopathic, Jive, Hollywood, Island.  The associated acts of Insane Clown Posse are Psychopathic Rydas, Dark Lotus, Soopa Villainz, The Killjoy Club, The Bloody Brothers, The Loony Goons. 	Insane Clown Posse live in Buckeye.	1
438	T659	GW51	 Creed is a musician.  The genres of Creed are Post-grunge, alternative rock, hard rock.  The years active of Creed was on 1993-2004, 2009-2012.  The associated acts of Creed are Alter Bridge, Tremonti, Art of Anarchy, Projected.  	Creed has been touring together concurrently for almost 11 years.	0
1288	T1678		The formats of Title(s) is Original material for the series has been published as a strip in the comics anthology(s)     Zack    Metal hurlant    Spirou    Politikin Zabavnik     and a set of graphic novels..  The original language of Title(s) is French.  The publication date of Title(s) is 1979- present.  The main character(s) of Title(s) is Jeremiah  Kurdy.	This product first appeared in 1929 in Zack.	1
423	T44	GW14	 British Steel is a album.  British Steel was released on 14 April 1980.  British Steel was recorded on January - February 1980 at Startling Studios, Ascot, England; United Kingdom.  The length of British Steel is 36 : 10. 	You can't listen to the entire album in less than an hour .	0
336	T1917	GW28	   The speakers of the council of representatives  of Republic of Iraq is Mohamed al-Halbousi.  The official languages of Republic of Iraq are Arabic, Kurdish.  The religion of Republic of Iraq is Islam.  The demonym(s) of Republic of Iraq is Iraqi.   	Republic of Iraq doesn't have a Christian minority population .	1
257	T701	GW51	 The reign of Cleopatra VII Philopator is 51 BC to 10 or 12 August 30 BC (21 years).  The predecessor of Cleopatra VII Philopator is Ptolemy XII Auletes.  The successor of Cleopatra VII Philopator is Ptolemy XV Caesarion.  The co-rulers of Cleopatra VII Philopator are Ptolemy XII Auletes, Ptolemy XIII Theos Philopator, Ptolemy XIV, Ptolemy XV Caesarion.  	Cleopatra VII Philopator is related to the famous Cleopatra of Malaysia.	1
310	T1546	GW84	   The thesis of Keith Campbell is Aspects of cell cycle regulation in yeast and Xenopus   (1988).   Keith Campbell was born on 23 May 1954.  The known for of Keith Campbell was on Dolly (sheep) (1996).  The awards of Keith Campbell was on Shaw Prize (2008), IETS Pioneer Award (2015).   	Keith Campbell's only thesis was written in 1138.	1
541	T1005	GW6	 The Cardsharps is a painting.  The artist of The Cardsharps is Caravaggio.  The medium of The Cardsharps is Oil on canvas.  The location of The Cardsharps is Kimbell Art Museum, Fort Worth.  	The Kimbell Art Museum doesn't have many oil paintings .	1
403	T42	GW2	 Everybody is a album.  Everybody was released on May 5, 2017  ( 2017-05-05 ).  The length of Everybody is 70 : 56.  The producer of Everybody are 6ix (exec.), Bobby Campbell, C-Sick, Deats, DJ Khalil, Logic, No I.D., PSTMN, Vontae Thomas, Wallis Lane.  	The album Everybody contains exactly 11 tracks.	0
699	T960	GW51	 Cafe Terrace at Night is a painting.  The artist of Cafe Terrace at Night is Vincent van Gogh.  The medium of Cafe Terrace at Night is Oil on canvas.  The location of Cafe Terrace at Night is Kroller-Muller Museum, Otterlo.  	Van Gough's CafŽ Terrace at Night was not his last painting before he cut off his ear .	1
83	T246	GW4	 Jean Joseph Etienne Lenoir was born on 12 January 1822 ( 1822-01-12 )   Mussy-la-Ville, Luxembourg (now part of Belgium).  Jean Joseph Etienne Lenoir died on 4 August 1900 (1900-08-04)  (aged 78)  La Varenne-Sainte-Hilaire.  The citizenship of Jean Joseph Etienne Lenoir is Belgian, French.  Jean Joseph Etienne Lenoir was known for Lenoir cycle , internal combustion engine , Electro plating. 	Jean Joseph Ætienne Lenoir was born in French Polynesia.	0
308	T897	GW28	 Bristol is a city.  The type of Bristol is Unitary authority.  The governing body of Bristol is Bristol City Council.  The admin hq of Bristol are City Hall,, College Green. 	Haltom City is a geographic area with a governing body and officials.	0
888	T2642	GW118	 The subsidiaries of Airbnb, Inc. is Luxury Retreats International Inc. , Crowdtilt ,  Accomable , Aibiying , Trooly, Inc. , Deco Software Inc. , Trip4real Experiences, S.L. , Lapka, Inc. , Airbnb Uk Limited , HotelTonight.  Airbnb, Inc. was founded on August 2008; 11 years ago (2008-08) in San Francisco, California.  The founders of Airbnb, Inc. is Brian Chesky , Joe Gebbia , Nathan Blecharczyk.  The number of headquarters of Airbnb, Inc. is 888 Brannan Street, San Francisco, California. 	Airbnb, Inc. was founded on August 1159.	0
1044	T861	GW51	   Bridgeport, Connecticut is a city.  The city area of Bridgeport, Connecticut is 19.4 sq mi (50.2 sq km).  The land area of Bridgeport, Connecticut is 16.0 sq mi (41.4 sq km).  The water area of Bridgeport, Connecticut is 3.4 sq mi (8.8 sq km).   	Ames is a city that lies a few feet above sea level in Connecticut.	0
744	T562	GW12	   Definitely Maybe was released on 29 August 1994.  Definitely Maybe was recorded on November 1993 - April 1994.  The length of Definitely Maybe is 51 : 57.  The producer of Definitely Maybe are Oasis, Mark Coyle, Owen Morris, David Batchelor.    	Definitely Maybe was released 14 years ago.	0
54	T701	GW28	 Cleopatra VII Philopator is a person.  The reign of Cleopatra VII Philopator is 51 BC to 10 or 12 August 30 BC (21 years).  The successor of Cleopatra VII Philopator is Ptolemy XV Caesarion.  The co-rulers of Cleopatra VII Philopator are Ptolemy XII Auletes, Ptolemy XIII Theos Philopator, Ptolemy XIV, Ptolemy XV Caesarion.  	Cleopatra VII Philopator was one of a long line of rulers named Cleopatra.	0
1526	T1371	GW22	 The academic staff of Northwestern University is 3,401 (2014).  The students of Northwestern University is 21,208 (Fall 2016).  The undergraduates of Northwestern University is 8,353 (Fall 2016).  The postgraduates of Northwestern University is 12,855 (Fall 2016). 	Northwestern University has more undergraduates than postgraduates in fall 1052.	0
283	T843	GW60	 Deadpool is a movie.  Deadpool was produced by Simon Kinberg, Ryan Reynolds, Lauren Shuler Donner.  The release date of Deadpool are February 8, 2016 (2016-02-08) (Le Grand Rex), February 12, 2016 (2016-02-12) (United States).  Deadpool was starring Ryan Reynolds, Morena Baccarin, Ed Skrein, T. J. Miller, Gina Carano, Brianna Hildebrand. 	The movie was also released in Eswatini.	1
273	T782	GW2	 Cola Turka is a food&drink.  The country of origin of Cola Turka is Turkey.  The color of Cola Turka is Red and white.  The related products of Cola Turka is Coca-Cola Pepsi.  	Cola Turka is a drink from Finland that has a fruity taste.	1
1092	T1808	GW93	   Ice hockey at the 1984 Winter Olympics was dates on 7-19 February.  The teams of Ice hockey at the 1984 Winter Olympics is 12.  The venue(s) of Ice hockey at the 1984 Winter Olympics is Olympic Hall Zetra, Skenderija Olympic Hall  (in 1 host city).    	The winner of Ice hockey at the 1984 Winter Olympics was American Samoa.	1
251	T229	GW1	 The institutions of Eugen Baumann are University of Tubingen , University of Strasburg , University of Berlin , University of Freiburg.  Eugen Baumann was born on ( 1846-12-12 ) 12 December 1846  Cannstatt, Baden-Wurttemberg, Germany.  Eugen Baumann died on 3 November 1896 (1896-11-03)  (aged 49)  Freiburg, Baden-Wurttemberg, Germany.  The residence of Eugen Baumann is Germany. 	Eugen Baumann didn't live in Germany for his whole life .	1
1118	T1191	GW22	 Charles Macintosh was born on 29 December 1766 , Glasgow, Scotland.  Charles Macintosh died on 25 July 1843(1843-07-25) (aged 76) , Glasgow, Scotland.  The nationality of Charles Macintosh is Scottish.  The significant advance of Charles Macintosh was on Waterproof fabric  , Invented the waterproof raincoat in 1824.  	Charles Macintosh died at the age of 126 in New York, USA.	0
677	T336	GW27	 Charles Snead Houston was born on August 24, 1913 ( 1913-08-24 )  New York City, New York.  Charles Snead Houston died on September 27, 2009 (2009-09-27)  (aged 96)  Burlington, Vermont.  The education of Charles Snead Houston are Harvard College, Columbia University College of Physicians and Surgeons.  The children of Charles Snead Houston is 1 daughter Penny, and two sons David and Robin.. 	Charles Snead Houston was not born in New York and died in Vermont .	0
936	T2336		The matches played of 1976 Men's Olympic football tournament is 23.  The goals scored of 1976 Men's Olympic football tournament is 66 (2.87 per match).	The 1489 Men's Olympic football tournament had over 8 dozen goals scored.	0
583	T1438	GW84	 The birth name of Jinder Mahal is Yuvraj Singh Dhesi.  Jinder Mahal was born on ( 1986-07-19 )  July 19, 1986  (age 32)  Calgary, Alberta, Canada.  The residence of Jinder Mahal is Tampa, Florida, U.S..  The relatives of Jinder Mahal is Gama Singh (uncle).  	Jinder Mahal lived in Comoros for longer than he lived in the US.	1
1095	T1620	GW84	 The associated acts of Joan Baez are Jackson Browne, Mary Chapin Carpenter, Judy Collins, Donovan, Bob Dylan, Steve Earle, Mimi Farina, Grateful Dead, Janis Ian, Indigo Girls, Ennio Morricone, Odetta, Pete Seeger, Paul Simon, Dar Williams, Phil Ochs.  The birth name of Joan Baez is Joan Chandos Baez.  Joan Baez was born on ( 1941-01-09 )  January 9, 1941  (age 77)  Staten Island, New York.  The years active of Joan Baez is 1958-present. 	Joan Baez didn't die when she was in her seventies .	2
256	T701	GW28	 The reign of Cleopatra VII Philopator is 51 BC to 10 or 12 August 30 BC (21 years).  The predecessor of Cleopatra VII Philopator is Ptolemy XII Auletes.  The successor of Cleopatra VII Philopator is Ptolemy XV Caesarion.  The co-rulers of Cleopatra VII Philopator are Ptolemy XII Auletes, Ptolemy XIII Theos Philopator, Ptolemy XIV, Ptolemy XV Caesarion.  	Cleopatra VII Philopator was a ruler of Kiribati.	0
71	T1974	GW9	 The municipality of Ho Chi Minh City is 8,444,600.  The rank of Ho Chi Minh City is 1st.  The metro density of Ho Chi Minh City is 1,275/km 2  (3,300/sq mi).  The metro area of Ho Chi Minh City is 13,542,900. 	Ho Chi Minh City is the largest city in Bahrain.	1
92	T292	GW27	 The manufacturer of Farmers Union Iced Coffee is National Foods.  The country of origin of Farmers Union Iced Coffee is Australia.  Farmers Union Iced Coffee was introduced on 1977.  The variants of Farmers Union Iced Coffee are Farmers Union Iced Coffee Regular , Farmers Union Iced Coffee Strong , Farmers Union Iced Coffee ONE , Farmers Union Iced Coffee EDGE..  	Farmers Union Iced Coffee is manufactured in Moldova.	1
72	T1628	GW84	   Julianne Hough was born on July 20, 1988  (age 30)   Orem, Utah, U.S..  The education of Julianne Hough are Las Vegas Academy, Alta High School.  The years active of Julianne Hough is 2007-present.  The spouse(s) of Julianne Hough is Brooks Laich ( m.2017).   	Julianne Hough has been married for eight years.	0
161	T1464	GW84	   John James Rickard Macleod, FRS is a person.  John James Rickard Macleod, FRS was born on ( 1876-09-06 ) 6 September 1876  Clunie, Perthshire, Scotland.  John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  The awards of John James Rickard Macleod, FRS is Nobel Prize in Physiology or Medicine (1923).   	John James Rickard Macleod didn't die in a country outside of where he was born .	2
313	T1174	GW4	   The location of Television/radio coverage is The O2 Arena (2010-) , Royal Albert Hall (1996-2008) , Wembley Conference Centre (1995).  The country of Television/radio coverage is United Kingdom.  The hosted by of Television/radio coverage is Eamonn Holmes (1995) , Sir Trevor McDonald (1996-2008) , Dermot O'Leary (2010-19).  Television/radio coverage was first awarded on 1995.   	The National Television Awards hasn't always had the same host .	2
209	T593	GW51	 Delhi is a city.  The urban area of Delhi is 16,349,831 (2nd).  The megacity of Delhi is 11,034,555 (2nd).  The demonym(s) of Delhi is Delhiite.  	Delhi is also known as New Delhi and is located in Chad.	1
1830	T2417	GW28	 Haru Urara was last updated on July 19, 2007.  	Haru Urara was not updated less than a decade ago .	2
810	T2411	GW112	 Hanoi is a city.  The rank of Hanoi is 2nd in Vietnam.  The urban area of Hanoi is 3,435,394.  The metro area of Hanoi is 16,100,000. 	Hanoi is not the largest city in China.	0
23	T129	GW2	 The production company of Iron Man are Marvel Studios ,  Fairview Entertainment.  Iron Man was produced by Avi Arad ,  Kevin Feige.  The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  Iron Man was based on Iron Man by  Stan Lee, Larry Lieber,  Don Heck,  Jack Kirby. 	Iron Man was first released in Gambia.	0
419	T1065	GW14	 CasÃ­n cheese is a food.  The country of origin of CasÃ­n cheese is Spain.  The region of CasÃ­n cheese is Asturias.  The source of milk of CasÃ­n cheese is Cows. 	Casin cheese is the most popular cheese in Cuba.	1
456	T323	GW0	   The duchy of bohemia  of Czech Republic    (Ceska republika)   (Czech) is c. 870.  The kingdom of bohemia  was on 1198.  The czechoslovakia (independence from austria-hungary) was on 28 October 1918.  The joined the european union was on 1 May 2004.    	Kingdom of Bohemia was not esatablished before the Duchy of Bohemia .	2
1174	T2048	GW63	   The areas affected of 2005 NiasâSimeulue earthquake is Indonesia.  The max. intensity of 2005 NiasâSimeulue earthquake is VIII ( Severe ).  The local time of 2005 NiasâSimeulue earthquake is 23:09.  2005 NiasâSimeulue earthquake was utc time on 2005-03-28 16:09:36.   	There was a severe Earthquake that happened in Ghana after 2004.	0
1291	T2320		Eight Elvises is a painting.  The artist of Eight Elvises is Andy Warhol.  The type of Eight Elvises is Silkscreen on canvas.  The dimensions of Eight Elvises is 200 cm   370 cm (6.5 ft   12 ft).	fifteen Elvises was sold by Andy Warhol.	1
454	T155	GW0	 Pandit Jawaharlal Nehru was born on 14 November 1889 ( 1889-11-14 )  Allahabad, North-Western Provinces, British India   (present-day Uttar Pradesh, India).  Pandit Jawaharlal Nehru died on 27 May 1964 (1964-05-27)  (aged 74) New Delhi, Delhi, India.  The cause of death of Pandit Jawaharlal Nehru is Heart attack.  The spouse(s) of Pandit Jawaharlal Nehru is Kamala Nehru ( m.  1916; died 1936). 	Jawaharlal Nehru didn't die in the same country he was born .	0
1483	T1176	GW22	 The also known as of Children of Bodom was on Inearthed (1993-1997).  The years active of Children of Bodom is 1993-present.  The labels of Children of Bodom is Nuclear Blast, Spinefarm, Century Media.  The associated acts of Children of Bodom is Sinergy. 	Children of Bodom is consistently active from the year 1354.	1
1266	T1363	GW28	 The role of ATR 72 is Regional airliner.  The national origin of ATR 72 is France/Italy.  ATR 72 was first flight on 27 October 1988.  The primary users of ATR 72 is Wings Air , Azul Linhas Aereas , Mount Cook Airline , Firefly. 	The ATR 72 is not a decades-old European airplane .	0
556	T693	GW33	 The country of Daim is Sweden.  Daim was introduced on 1953; 65 years ago (1953).  The related brands of Daim is List of Kraft brands.  The markets of Daim is Worldwide. 	Daim is not marketed in sweden	2
1340	T1443	GW1	   The country of Karachi is Pakistan.  The province of Karachi is Sindh.  The city council of Karachi is City Complex, Gulshan-e-Iqbal Town.  The districts of Karachi are Central Karachi, East Karachi, South Karachi, West Karachi, Korangi, Malir.    	Karachi has always been located in what is called British Virgin Islands.	1
1838	T2661	GW116	 The subsidiaries of China Unicom is China Unicom Global, CUniq HK, CUniq UK, CUniq US, PCCW 18.48%, China Tower 28.1%.  The type of China Unicom is Public.  The footnotes / references of China Unicom is data obtained from China United Network Communications Ltd. (the accounts of the parent company was not disclosed); in consolidated financial statement; excluding minority interests to red chip minority shareholders.   The industry of China Unicom is Telecommunications. 	China Unicom is not a public company .	0
1230	T1328	GW68	 The ingredient grapes of Cerasuolo di Vittoria is Nero d'Avola: 50% - 70% , Frappatto: 30% - 50%.   The maximum grape yield of Cerasuolo di Vittoria is 65%.  The alcohol by volume of grape (natural) of Cerasuolo di Vittoria is 12.5%.  The alcohol by volume of wine (minimum) of Cerasuolo di Vittoria is 13%. 	The alcohol by volume of grape ( natural ) and the alcohol by volume of wine ( minimum ) doesn't have a difference of 1% .	2
740	T893	GW11	 Cape Town is a city.  The city area of Cape Town is 433,688.  The metro area of Cape Town is 4,005,015.  The metro density of Cape Town is 1,600/sq km  (4,200/sq mi). 	Cape Town is not the largest city in its area .	1
815	T2678	GW116	 Aristide Blank was born on (1883-01-01)January 1, 1883 , Bucharest, Kingdom of Romania.  Aristide Blank died on January 1, 1960(1960-01-01) (aged 77) , Paris, France.  The years active of Aristide Blank was on ca. 1900-1953.  The spouse(s) of Aristide Blank is Ecaterina Caragiale (div.) , Cella Delavrancea (div.) , Vota Vesnić (m. 1935). 	Aristide Blank was born in 1446.	0
1164	T2598	GW120	 The area code(s) of Giza is (+20) 2.  Giza was total on Population (October 2018): 8,800,000, Area: 1,579.75 km2 (609.94 sq mi).  The density (october 2018) of Giza is 5,600/km 2  (14,000/sq mi).  The time zone of Giza is UTC+2 (EST). 	Giza city has the area code (+15) 4.	0
898	T770	GW59	 The manufacturer of Cointreau is Remy Cointreau.  The country of origin of Cointreau is Angers, France.  The alcohol by volume of Cointreau is 40%.  The proof (us) of Cointreau is 80. 	Contreau is not still in production today .	1
235	T635	GW51	 The from spain was on 15 September 1821.  The from first mexican empire was on 1 July 1823.  The from the federalrepublic ofcentral america was on 1838.  The recognized by spain was on 10 May 1850. 	The Republic of Costa Rica was established in 1823 by Liechtenstein.	0
646	T1840	GW84	 Izarra is a food&drink.  The manufacturer of Izarra is Remy Cointreau.  The country of origin of Izarra is Northern Basque Country, France.  The variants of Izarra are Yellow Izarra, Green Izarra.  	Izarra is one of the most popular drinks from Netherlands.	1
294	T165	GW6	 The doctoral advisor of Charles Stark Draper is Philip M. Morse.   Charles Stark Draper died on July 25, 1987 (1987-07-25)  (aged 85)  Cambridge, Massachusetts, U.S..  The alma mater of Charles Stark Draper are Massachusetts Institute of Technology , Stanford University.  The awards of Charles Stark Draper are Magellanic Premium  (1959) ,  National Medal of Science  (1964) ,  Daniel Guggenheim Medal  (1966) ,  Rufus Oldenburger Medal  (1971) ,  Richard E. Bellman Control Heritage Award  (1981). 	Charles Stark Draper didn't win awards while at MIT .	1
1250	T1163	GW22	 Burt Reynolds was born as Burton Leon Reynolds Jr. , (1936-02-11)February 11, 1936 , Lansing, Michigan, U.S..  Burt Reynolds died on September 6, 2018(2018-09-06) (aged 82) , Jupiter, Florida, U.S..  The occupation of Burt Reynolds is Actor, director, producer.  The spouse(s) of Burt Reynolds is Judy Carne , ( m. 1963;  div. 1965) , Loni Anderson , ( m. 1988;  div. 1993). 	Burt Reynolds was not an American actor , director and producer born on February 11 , 1936 in Lansing , Michigan , U . S .	0
542	T1041	GW12	 The mother of Charles I is Anne of Denmark.  Charles I died on 30 January 1649(1649-01-30) (aged 48) , Whitehall, London.  The burial of Charles I was on 9 February 1649 , St George's Chapel, Windsor Castle, England.  The spouse of Charles I is Henrietta Maria of France ( m. 1625). 	Anne of Denmark had a child in 1812.	0
1293	T1873	GW94	 Jack LaLanne was born on  September 26, 1914  San Francisco, California, U.S..  Jack LaLanne died on January 23, 2011 (aged 96)  Morro Bay, California, U.S..  The years active of Jack LaLanne was on 1936-2009.  The height of Jack LaLanne is 5 ft 6 in (1.68 m). 	Jack LaLanne died before he turned 186.	0
1694	T2401	GW121	 The land area of Halifax is 5,490.35 km 2  (2,119.84 sq mi).  The urban area of Halifax is 234.72 km 2  (90.63 sq mi).  The highest elevation of Halifax is 241.9 m (793.6 ft).  The lowest elevation of Halifax is 0 m (0 ft).  	The lowest elevation of Halifax is not more than 1000 feet lower than its highest elevation .	0
248	T664	GW51	 The sire of Crisp is Rose Argent (GB).  The trainer of Crisp is Fred Winter.   The sex of Crisp is Gelding.  The country of Crisp is Australia. 	Crisp is a racing horse from  Bulgaria	0
1497	T2539	GW116	 Gosho Aoyama was born as Gōshō Aoyama (青山 剛昌,  Aoyama Gōshō ) ,  (1963-06-21) June 21, 1963 (age 56) , Hokuei, Japan.  The pseudonym(s) of Gosho Aoyama was on Striving Star of Shonen Sunday.  The notable works of Gosho Aoyama is Detective Conan (Case Closed)   ,   Yaiba   ,   Magic Kaito.  The awards of Gosho Aoyama is Shogakukan Manga Award (1993, 2001).  	Gosho Aoyama is 41 years old.	0
874	T2540	GW1	 Tina Lattanzi is a person.  The born of Tina Lattanzi is Annunziata Concetta Costantini , (1897-12-05)5 December 1897 , Alatri, Lazio, Italy.  Tina Lattanzi died on 25 October 1997(1997-10-25) (aged 99) , Milan, Lombardy, Italy.  The spouse(s) of Tina Lattanzi is Giovanni Lattanzi.  	Tina Lattanzi always lived in Albania.	1
488	T429	GW4	   The type of Compton, California is Council-Manager.  The city council of Compton, California are Mayor: Aja Brown, Janna Zurita, Isaac Galvan, Tana McCoy, Nandak Dhurjati.  The city attorney of Compton, California is Craig J. Cornwell.  The city treasurer of Compton, California is Douglas Sanders.   	Compton , California is not known for being a representational democracy .	2
383	T397	GW4	 In the box office, Jurassic World: Fallen Kingdom made $1.305 billion.   Jurassic World: Fallen Kingdom is a movie.  The production companies of Jurassic World: Fallen Kingdom are Universal Pictures , Amblin Entertainment , Legendary Pictures , Perfect World Pictures , The Kennedy/Marshall Company.  The budget of Jurassic World: Fallen Kingdom is $170 - $187 million. 	The film Jurassic World: Fallen Kingdom made over a eight hundred and eight million, six hundred and ninety-one thousand, one hundred and fifty-four dollars.	0
136	T150	GW1	 Fats Domino was born on February 26, 1928  New Orleans, Louisiana, U.S..  Fats Domino died on October 24, 2017 (2017-10-24)  (aged 89)  Harvey, Louisiana, U.S..  The years active of Fats Domino was on 1942 - 2017.  The spouse(s) of Fats Domino is Rosemary Hall ( m.  1947; died 2008). 	Fats Domino didn't die in the Fall of 2017 .	0
367	T973	GW12	 Chicago, Illinois is a city.  The counties of Chicago, Illinois is Cook, DuPage.  Chicago, Illinois was incorporated (town) on August 12, 1833.  Chicago, Illinois was incorporated (city) on March 4, 1837. 	Casper was incorporated as a town before it was considered a city.	1
1012	T2341	GW110	 The host country of 2008 Men's Olympic football tournament is China.  2008 Men's Olympic football tournament was dates on (2008-08-07) (2008-08-23)7 August - 23 August 2008 ,  (16 days).  The teams of 2008 Men's Olympic football tournament is 16 (from 6 confederations).  The venue(s) of 2008 Men's Olympic football tournament is 6 (in 5 host cities).  	The 26 Men's Olympic football tournament took place in seven stadiums in China.	0
396	T656	GW51	 The genres of Daughter are Indie folk, shoegaze.  The years active of Daughter is 2010-present.  The labels of Daughter are 4AD, Glassnote.  The website of Daughter is www .ohdaughter .com.  	Daughter has been active with the Glassdoor label since 1590.	0
343	T544	GW0	   The release date of Despicable Me 3 are June 14, 2017  ( 2017-06-14 )  (Annecy), June 30, 2017  ( 2017-06-30 )  (United States).  The budget of Despicable Me 3 is $80 million.  In the box office, Despicable Me 3 made $1.034 billion.   The production company of Despicable Me 3 are Universal Pictures, Illumination.   	Despicable Me 1 was not a box office success compared to it's original budget.	0
861	T545	GW12	 The origin of Clean Bandit is Cambridge, Cambridgeshire, England.  The genres of Clean Bandit are Electronic, classical crossover, electropop, dance-pop.  The labels of Clean Bandit are Atlantic, Black Butter.  The associated acts of Clean Bandit are Jess Glynne, Marina, Anne-Marie. 	Clean Bandit is not a country music group originating in England .	2
823	T2456		PanditJawaharlal Nehru is a person.  The in office of PanditJawaharlal Nehru was on 2 September 1946 – 27 May 1964.  The preceded by of PanditJawaharlal Nehru is Position established.  The succeeded by of PanditJawaharlal Nehru is Gulzarilal Nanda.	Jawaharlal Nehru took office in 1127.	0
