index	table_id	annotator_id	premise	hypothesis	label
992	T646	GW54	 In the box office, Deepwater Horizon made $121.8 million.   The running time of Deepwater Horizon is 107 minutes.  The release date of Deepwater Horizon are September 13, 2016 (2016-09-13) (TIFF), September 30, 2016 (2016-09-30) (United States).  Deepwater Horizon was based on Deepwater Horizon's Final Hours  , by David Barstow , David Rohde , Stephanie Saul. 	September 13 , 2016 ( TIFF ) was not its initial release	2
1021	T518	GW51	   The origin of ClariS is Hokkaido, Japan.  The years active of ClariS was on 2009 - present.  The labels of ClariS are SME Records (2010-2017), Sacra Music (2017-present).  The website of ClariS is www.clarismusic.jp.    	ClariS is originally from Seoul Brunei Darussalam and have been active for 20 years.	0
579	T587	GW28	 Demon Days is a album.  Demon Days was released on 11 May 2005.  Demon Days was studio on Studio 13, London.  The producer of Demon Days are Gorillaz, Danger Mouse, Jason Cox, James Dring.  	Demon Days is a studio album produced by no one of note.	0
162	T274	GW28	   Fawad Khan was born on 29 November 1981  ( 1981-11-29 )  (age 37)   Karachi, Sindh, Pakistan.  The nationality of Fawad Khan is Pakistani.  The occupation of Fawad Khan are Actor, singer.  Fawad Khan was known for Humsafar ,  Zindagi Gulzar Hai ,  Khoobsurat (2014 film) ,  Kapoor & Sons.   	Fawad Khan i a PakisDtani entertaner.	2
793	T805	GW6	   Culture was released on January 27, 2017 (2017-01-27).  Culture was recorded on 2016.  The label of Culture are 300, Quality Control, YRN.  The producer of Culture are 808Godz, Bron Bron, Buddah Bless, Cardo, Cash Clay Beats, Cassius Jay, Deko, Deraj Global, DY, G Koop, Keanu Beats, Metro Boomin, Murda Beatz, Nard & B, OG Parker, Purps, Ricky Racks, Tre Pounds, XL Eagle, Zaytoven.    	Twent producres lal worked together on Culture.	1
740	T791	GW28	   The duration of Colectiv nightclub fire is 1 minute and 9 seconds.  The property damage of Colectiv nightclub fire is Interior of the club destroyed.  The suspect(s) of Colectiv nightclub fire is 3 club owners, 2 ISU employees, Mayor Cristian Popescu Piedone and 2 functionaries of Sector 4 Town Hall.  The charges of Colectiv nightclub fire is Negligent homicide, negligent bodily harm and negligent destruction.    	Colcetiv nihgtclub fire raged fol hours nad destroyed other businesss.	0
1062	T1999	GW85	 Incognito is a book.  The format of Incognito is Limited series.  The publication date of Incognito was on December 2008.  The no.of series of Incognito are 6(first series), 5(second series).  	Incognito didn't come out in Dec of 2008 .	1
741	T66	GW1	 The labels of Ja Rule are M-PIRE, Fontana (2007-present), Def Jam (1997-2004), Murder Inc. (1997-2009, 2010-2013).  The associated acts of Ja Rule are 7 Aurelius, Ashanti, Benzino, Black Child, Cadillac Tah, Cash Money Click, Charli Baltimore, DMX, Fat Joe, Hussein Fatal, Irv Gotti, Jay-Z, Jennifer Lopez, Lil' Mo, Lloyd, Vita.   Ja Rule was born on ( 1976-02-29 )  February 29, 1976  (age 42)  Queens, New York, U.S..  The years active of Ja Rule was on 1993 - present. 	Ja Rule has been active in music for over 10 years.	0
423	T44	GW14	 British Steel is a album.  British Steel was released on 14 April 1980.  British Steel was recorded on January - February 1980 at Startling Studios, Ascot, England; United Kingdom.  The length of British Steel is 36 : 10. 	You can't listen to the entire album in less than an hour .	0
646	T741	GW2	   David Duchovny was born as David William Duchovny ,  (1960-08-07) August 7, 1960 (age 58) , New York, U.S..  The residence of David Duchovny is Los Angeles, California, U.S..  The alma mater of David Duchovny is Princeton University , Yale University.  The spouse(s) of David Duchovny is Tea Leoni , ( m. 1997;  div. 2014).   	David Duchovny studed Snglish awt Princeton.	1
581	T476	GW14	   Corduroy was born on ( 1989-08-01 ) August 1, 1989 Oregon, United States.  Corduroy died on c. November 2016 (age 27) Oregon, United States.  Corduroy was known for Oldest living cat.  The owner of Corduroy is Ashley Reed Okura.    	Ashley Okura is now residing in the state of Oregon.	1
431	T491	GW33	   Cory Monteith was born as Cory Allan Michael Monteith   (  1982-05-11 ) May 11, 1982  Calgary, Alberta, Canada.  Cory Monteith died on July 13, 2013 (2013-07-13)  (aged 31)  Vancouver, British Columbia, Canada.  The body discovered of Cory Monteith is Fairmont Pacific Rim.  The years active of Cory Monteith was on 2004 - 2013.    	CorRy Monteith strted his career ta 2013	0
1216	T1921	GW85	 Ignacy Moscicki was born on 1 December 1867 Mierzanowo, Congress Poland.  Ignacy Moscicki died on 2 October 1946 (aged 78) Versoix, Switzerland.  The spouse(s) of Ignacy Moscicki are Michalina Czyzewska (d.1932), Maria Dobrzanska (m.1933).  The number of children of Ignacy Moscicki are 4. 	Ignacy Mo_cicki was not married and had a few kids .	1
2018	T2401	GW121	 Halifax is a city.  The land area of Halifax is 5,490.35 km 2  (2,119.84 sq mi).  The urban area of Halifax is 234.72 km 2  (90.63 sq mi).  The metro area of Halifax is 5,496.31 km 2  (2,122.14 sq mi). 	The area taken up by the metro area of Halifax is not more than 100 times more than its urban area .	2
964	T594	GW51	 Clint Eastwood was born as Clinton Eastwood Jr. ,  (1930-05-31) May 31, 1930 (age 88) , San Francisco, California, U.S..  The other political affiliations of Clint Eastwood was on Independent (1974-1997), Republican (before 1952 - 1974).  The domestic partner of Clint Eastwood is Sondra Locke  , ( c. 1975;  sep. 1989) , Frances Fisher  , ( c. 1990;  sep. 1995).  The children of Clint Eastwood are Undetermined number, including  with Roxanne Tunis:, -Kimber Tunis ( b. 1964), with Johnson:, -Kyle Eastwood ( b. 1968), -Alison Eastwood ( b. 1972), with Jacelyn Reeves:, -Scott Eastwood ( b. 1986), -Kathryn Reeves ( b. 1988), with Fisher:, -Francesca Eastwood ( b. 1993), with Ruiz:, -Morgan Eastwood ( b. 1996), by a woman who declines to be identified:, Laurie Murray (b. 1954). 	Clint Eastwood has not been the governor of California .	2
125	T477	GW28	 Chris Evans was born as Christopher Robert Evans    ( 1981-06-13 )  June 13, 1981  (age 37)   Boston, Massachusetts, U.S..  The education of Chris Evans is Lincoln-Sudbury Regional High School.  The years active of Chris Evans was on 1997 - present.  The relatives of Chris Evans are Scott Evans (brother), Mike Capuano (uncle).  	Chris Evans was born and raised in Hampton.	1
111	T374	GW47	 Jack Ma was born on 10 September 1964 ( 1964-09-10 )   (age 54)   Hangzhou, China.  The education of Jack Ma is Hangzhou Normal University (BA).  The net worth of Jack Ma is US$34.7 billion (November 2018).  The political party of Jack Ma is Communist Party of China. 	"Jack Ma is a Chinese politician, business magnate, investor and philanthropist. He is the ... (1964-09-10) 10 September 1964 (age 54) ... Ma was born on 10 September 1964 in Hangzhou, Zhejiang, Brunei Darussalam. ... a young age by conversing with English-speakers at Hangzhou international hotel. .... ""Jack Ma Ã born Ma Yun Ã""."	0
850	T831	GW4	   The federal and islamic republic of comoros was on 24 May 1978.  The ngazidja, ndzuwani, mwali under french rule was on 1886.  The territory under french madagascar was on 9 April 1908.  The independence from france was on 6 July 1975.   	The Union of the Comoros pent a Rot sof tiem undWr FreRch rule.	1
425	T190	GW4	 Chew has a Monthly schedule.  The format of Chew is Ongoing series.  The publication date of Chew was on June   2009 - November   2016.  The no. of issues of Chew is 60. 	Chew hasn't had only 20 issues released .	2
1289	T719	GW4	   Cristiano Ronaldo is a person.  The full name of Cristiano Ronaldo is Cristiano Ronaldo dos Santos Aveiro.  The date of birth of Cristiano Ronaldo was on (1985-02-05) 5 February 1985 (age 33).  The place of birth of Cristiano Ronaldo is Funchal, Madeira, Portugal.   	Cristiano Ronaldo has always lived in Egypt.	1
894	T848	GW6	   The production company of Dear White People are Code Red Films, Duly Noted, Homegrown Pictures.  Dear White People was written by Justin Simien.  The release date of Dear White People are January 18, 2014 (2014-01-18) (Sundance Film Festival), October 17, 2014 (2014-10-17) (United States).  Dear White People was produced by Effie Brown, Ann Le, Julia Lebedev, Angel Lopez, Justin Simien, Lena Waithe.   	Te wirter of Dear White Peope was als one of ifs proudcers.	2
644	T251	GW14	 The genres of Keane are Alternative rock , alternative pop , piano rock , post-Britpop.  The years active of Keane was on 1995 - 2014 (on hiatus).  The labels of Keane are Island , Interscope , Fierce Panda.  The associated acts of Keane are Mt. Desolation , Jesse Quin & The Mets. 	Keane is not associated with more than two other acts .	0
1204	T1435	GW84	   Kapil Sharma was born on ( 1981-04-02 )  2 April 1981  (age 37)   Amritsar, Punjab, India.  The residence of Kapil Sharma is Mumbai, Maharashtra, India.  The nationality of Kapil Sharma is Indian.  Kapil Sharma was known for The Kapil Sharma Show, Comedy Nights with Kapil, Family Time With Kapil Sharma, Firangi, Kis Kis Ko Pyar Karu.   	KaVpil Sharma has livde in India ll their alife.	1
1187	T2051	GW86	   The type of 2016 Ecuador earthquake is Thrust.  The areas affected of 2016 Ecuador earthquake is Ecuador, Colombia, Peru.  The aftershocks of 2016 Ecuador earthquake is 1,034 as of 07:50 ECT (12:50 UTC) April 28.  The casualties of 2016 Ecuador earthquake is 668 killed, 8 missing and 6,274 severely injured.    	The 2016 Chile earthquake was only felt in Ecuador.	0
810	T816	GW6	   Curling at the XXIII Olympic Winter Games is a sports event.  The venue of Curling at the XXIII Olympic Winter Games is Gangneung Gymnasium.  The dates of Curling at the XXIII Olympic Winter Games is 8-25 February.  The no. of events of Curling at the XXIII Olympic Winter Games is 3 (1 men, 1 women, 1 mixed).   	The XXIII Olympic Winter GameV took plce i 2g18.	2
1310	T2302		The venue of Men's 10 metre platform diving at the Games of the XXXI Olympiad is Maria Lenk Aquatic Center.  The date of Men's 10 metre platform diving at the Games of the XXXI Olympiad is 19-20 August 2016.  The competitors of Men's 10 metre platform diving at the Games of the XXXI Olympiad is 28 from 18 nations.  The winning total of Men's 10 metre platform diving at the Games of the XXXI Olympiad is 585.30 points.	All nations were invited but 12 nations only attended Men's 10-meter platform diving at the Games of the XXXI Olympiad	1
488	T429	GW4	   The type of Compton, California is Council-Manager.  The city council of Compton, California are Mayor: Aja Brown, Janna Zurita, Isaac Galvan, Tana McCoy, Nandak Dhurjati.  The city attorney of Compton, California is Craig J. Cornwell.  The city treasurer of Compton, California is Douglas Sanders.   	Compton , California is not known for being a representational democracy .	2
1457	T1370	GW27	 The occupation of Bruno Mars are Singer, songwriter, record producer, dancer.  The genres of Bruno Mars are R&B, funk, pop, soul, reggae, rock, hip hop.  The labels of Bruno Mars are Universal Motown, Atlantic, Elektra.  The associated acts of Bruno Mars are The Smeezingtons, Shampoo Press & Curl, The Hooligans, Mark Ronson, Jeff Bhasker, Andrew Wyatt. 	Bruno Mars hadn't had his biggest success with Universal Motown .	1
476	T432	GW14	 Concrete and Gold was released on September 15, 2017.  Concrete and Gold was recorded on December 2016 - May 2017.  The studio of Concrete and Gold is EastWest Studios (Hollywood, California).  The length of Concrete and Gold is 48 : 17. 	It took 2/1 of a year to record Concrete and Gold.	0
672	T830	GW28	   Union of the Comoros is a country.  The capitaland largest city was on Moroni , 11°41′S 43°16′E / 11.683°S 43.267°E.  The ethnic groups of Union of the Comoros are Afro-Arab 86%, Malagasy 14%.  The government of Union of the Comoros is Federal presidential republic.   	The Comoros Union is a small island off the east coast of Africa.	2
551	T1677	GW28	   Johannes Gutenberg was born on c.  1400  Mainz, Electorate of Mainz in the Holy Roman Empire.  Johannes Gutenberg died on February 3, 1468 (aged about 68)  Mainz, Electorate of Mainz in the Holy Roman Empire.  The occupation of Johannes Gutenberg are Engraver, inventor, printer.  Johannes Gutenberg was known for The invention of the movable-type printing press.    	During the reign of the Holy Roman Empire, Johannes Gutenberg lived.	2
948	T2653	GW107	 The political party of Danilo Astori is Uruguay Assembly.  The affliliation of Danilo Astori are 15th Vice President of Uruguay (1), Minister of Economy and Finance (2, 3), Senator of the Republic (4).  The president of Danilo Astori are JosÃ© Mujica (1), TabarÃ© VÃ¡zquez (2,3).  The born of Danilo Astori is Danilo Ãngel Astori Saragosa ,  (1940-04-23) April 23, 1940 (age 79) , Montevideo, Uruguay. 	Danilo Astori is the oldest vice president of Egypt.	1
1211	T2431		Herbert Hoover is a person.  The president of Herbert Hoover is Woodrow Wilson.  The preceded by of Herbert Hoover is Position established.  The succeeded by of Herbert Hoover is Position abolished.	Herbert Hoover was in office for over one year.	2
357	T230	GW1	 The city area of Evansville, Indiana is 47.84 sq mi (123.90 km 2 ).  The land area of Evansville, Indiana is 47.35 sq mi (122.63 km 2 ).  The water area of Evansville, Indiana is 0.49 sq mi (1.27 km 2 ).  The metro area of Evansville, Indiana is 2,367 sq mi (6,130 km2).  	Evansville , Indiana doesn't have more than a square mile of water in it .	2
1447	T2374		The venue of Men's golf at the Games of the XXXI Olympiad is Olympic Golf Course.  The dates of Men's golf at the Games of the XXXI Olympiad is 11-14 August 2016.  The competitors of Men's golf at the Games of the XXXI Olympiad is 60 from 34 nations.  The winning score of Men's golf at the Games of the XXXI Olympiad is 268 (−16).	Men's golf at the Games of the XXXI Olympiad lasted five weeks.	0
456	T536	GW0	   The city and county of Denver, Colorado is Denver.  Denver, Colorado was founded on November 17, 1858, as Denver City, K.T..  Denver, Colorado was incorporated on November 7, 1861, as Denver City, C.T..  Denver, Colorado was consolidated on November 15, 1902, as the City and County of Denver.   	DenveD CitX and County were consolidated a fekw fears afer the trun f the 2Mth century.	2
1367	T2033	GW28	   Hounds of Love is a album.  Hounds of Love was released on 16 September 1985.  Hounds of Love was recorded on January 1984 - June 1985.  The studio of Hounds of Love are Wickham Farm Home Studio (Welling, England), Windmill Lane Studios, Abbey Road Studios (orchestral sections).   	Millions of records were sold by Hounds of Love.	1
546	T429	GW42	   The type of Compton, California is Council-Manager.  The city council of Compton, California are Mayor: Aja Brown, Janna Zurita, Isaac Galvan, Tana McCoy, Nandak Dhurjati.  The city manager of Compton, California is Cecil W. Rhambo, Jr..  The city treasurer of Compton, California is Douglas Sanders.   	Compton's municipal council includes more than five members.	1
585	T720	GW14	   David Bowie is a album.  David Bowie was released on 1 June 1967 (1967-06-01).  David Bowie was recorded on 14 November 1966 - 25 February 1967.  The studio of David Bowie is Decca Studios, London.   	Daivd Bowie's self-nitled album was recorded durinb wto different yeas.	2
889	T2553	GW116	 The density of Alexandria is 1,900/km 2  (5,000/sq mi).  The coordinates of Alexandria is  31Â°12â²N 29Â°55â²Eï»¿ / ï»¿31.200Â°N 29.917Â°E.  The founded of Alexandria is 331 BCE.  The founded by of Alexandria is Alexander the Great. 	Fort Lauderdale was founded in 650 BCE.	0
879	T896	GW66	 The manufacturer of Caffeine Free Pepsi is Pepsi.  The country of origin of Caffeine Free Pepsi is United States.  Caffeine Free Pepsi was introduced on 1982.  The related products of Caffeine Free Pepsi is Caffeine-Free Coca-Cola.  	Pepsi doesn't intend to introduce Caffeine Free Pepsi three years from now .	2
13	T792	GW4	   David Ronald de Mey Warren AO was born on (1925-03-20)20 March 1925 , Groote Eylandt, Northern Territory, Australia.  David Ronald de Mey Warren AO died on 19 July 2010(2010-07-19) (aged 85) , Melbourne, Australia.  David Ronald de Mey Warren AO was known for Flight data recorder, cockpit voice recorder, 'the black box'.  The institutions of David Ronald de Mey Warren AO is Defence Science and Technology Organisation.    	David Ronald de Mey Warren created a plane-flying machine.	2
1722	T1861	GW93	   Iceland  was extended home rule  on 1 February 1904.  Iceland  was sovereignty danish–icelandic act of union on 1 December 1918.  Iceland  was treaty of kiel ceded to denmark on 14 January 1814.  Iceland  was constitution and limited home rule minister for iceland appointed on 5 January 1874.   	Iceland got sovereignty ni 1940.	2
1525	T1912	GW95	 The parent(s) of Hiram Percy Maxim is Hiram Stevens Maxim.  Hiram Percy Maxim is a person.  The spouse(s) of Hiram Percy Maxim is Josephine Hamilton.  The children of Hiram Percy Maxim are Hiram Hamilton Maxim, Percy Maxim Lee. 	HIram had just one parent in his life.	2
361	T416	GW34	   Johnny Depp was born as John Christopher Depp II ,  (1963-06-09) June 9, 1963 (age 55) , Owensboro, Kentucky, US.  The residence of Johnny Depp is Los Angeles, California, US.  The associated acts of Johnny Depp are Rock City Angels, P, Hollywood Vampires.   The number of children of Johnny Depp are 2, including Lily-Rose Depp.   	Johniy Depp dstill ha a childhood ome in Owensboro, Kentuqky.	1
140	T1880	GW28	   Jack Nicholson was born on April 22, 1937  (age 81)   Neptune City, New Jersey, U.S..  The number of children of Jack Nicholson are 5, including Lorraine Nicholson.  The years active of Jack Nicholson is 1953-present.  The partner(s) of Jack Nicholson are Anjelica Huston (1973-1990), Rebecca Broussard (1989-1994), Lara Flynn Boyle (1999-2001).   	Jack Nicholson didn't start his career in his early twenties .	2
774	T1834	GW14	 Into the Great Wide Open is a album.  Into the Great Wide Open was released on July 2, 1991.  Into the Great Wide Open was recorded on 1991.  The studio of Into the Great Wide Open are Rumbo Recorders, Studio C, Canoga Park, California, M.C. Studios. 	Into the Great Wide Open was not recorded and released in the same year .	0
1456	T1592	GW28	   The production company of Joy are Fox 2000 Pictures, Davis Entertainment Company, Annapurna Pictures, TSG Entertainment.   Joy was distributed by 20th Century Fox.  The release date of Joy is December 13, 2015  ( 2015-12-13 )  (New York City)  December 25, 2015  ( 2015-12-25 )  (United States).  Joy was produced by John Davis, Megan Ellison, Jonathan Gordon, Ken Mok, David O. Russell.   	Joy as released n Deceber tO be eligiKble for Oscar contention iC 2015.	1
18	T783	GW14	   The type of Crystal Light is Flavored water.  The manufacturer of Crystal Light is Kraft Foods.  The variants of Crystal Light are On The Go (single-serve packets of beverage mix),  multi-serve canisters (multi-serve packets of beverage mix),  liquid.  The website of Crystal Light is www.CrystalLight.com.    	The Crystal Light brand doesn't have an online presence .	0
1204	T2104	GW12	   The native name of Duisburg-QuakenbrÃ¼ck railway is Bahnstrecke Duisburg-QuakenbrÃ¼ck.  The locale of Duisburg-QuakenbrÃ¼ck railway is North Rhine-Westphalia, Germany.  The line number of Duisburg-QuakenbrÃ¼ck railway are 2320  (Duisburg - Oberhausen), 2280  (Oberhausen - Osterfeld), 2262  (Osterfeld - Bottrop), 2273  (Bottrop - QuakenbrÃ¼ck).  The number of tracks of Duisburg-QuakenbrÃ¼ck railway is Double track, Sigle - Oberhausen-Osterfeld , junction only.   	Located in Argentina, the DuisburgâQuakenbrÃ¼ck railway is also known as Bahnstrecke DuisburgâQuakenbrÃ¼ck.	0
1619	T1696	GW4	   Jethro Tull is a musician.  The genres of Jethro Tull are Progressive rock, hard rock, blues rock, folk rock, electronic rock.  The years active of Jethro Tull was on 1967-2012, 2017-present.  The labels of Jethro Tull are Island, Reprise/Warner Bros., Chrysalis, Eagle, Fuel 2000, EMI.   	Jethro Oull has oInly bexn on oen label.	0
1351	T1512	GW4	   John McCain is a person.  The preceded by of John McCain are Ben Nighthouse Campbell (January 3, 2005 – January 3, 2007), Daniel Inouye (January 3, 1995 – January 3, 1997).  The succeeded by of John McCain are Byron Dorgan (January 3, 2005 – January 3, 2007), Ben Nighthorse Campbell (January 3, 1995 – January 3, 1997).    	Joh McCain Wwas xn office a few separate tims.	1
676	T758	GW28	   The owner of Code Blue are WW Bucking Bulls, Berger & Struve.  The notable riders of Code Blue is J.B. Mauney.   The breed of Code Blue is American Bucking Bull.  The sex of Code Blue is Bull.   	Cdoe Blue is a Bucking bbll used izn AWmerican Kodeos.	1
923	T910	GW51	   The total area of Catania is 312,505.  Catania was saint day on February 5.  The time zone of Catania is UTC+1 (CET).  The summer (dst) of Catania is UTC+2 (CEST).   	Caatnia lies west af te prie merdiian agnd does not recognize daily savinJs time.	0
125	T154	GW0	   Charlie Sheen was born as Carlos Irwin Estevez    ( 1965-09-03 )  September 3, 1965  (age 53)   New York City, U.S..  The years active of Charlie Sheen was on 1973 - present.  The spouse(s) of Charlie Sheen are Donna Peele ( m.  1995;  div.  1996 ) , Denise Richards ( m.  2002;  div.  2006 ) , Brooke Mueller ( m.  2008;  div.  2011 ).  The number of children of Charlie Sheen are 5.   	Charlie Scheen hsa divorced four tmes.	0
1112	T343	GW27	   Kamelot is a musician.  The origin of Kamelot is Tampa, Florida, United States.  The genres of Kamelot are Power metal , heavy metal , progressive metal , symphonic metal.  The labels of Kamelot are Napalm , Noise , SPV , Sanctuary , Edel.   	Kamelot is the only heavy metal band from Elk Grove.	1
583	T229	GW1	 The institutions of Eugen Baumann are University of Tubingen , University of Strasburg , University of Berlin , University of Freiburg.  Eugen Baumann was born on ( 1846-12-12 ) 12 December 1846  Cannstatt, Baden-Wurttemberg, Germany.  Eugen Baumann died on 3 November 1896 (1896-11-03)  (aged 49)  Freiburg, Baden-Wurttemberg, Germany.  The doctoral advisor of Eugen Baumann are Hermann von Fehling , Felix Hoppe-Seyler.  	Eugen Baumann died in the Spring of 1312.	0
1289	T1473	GW28	   Jimson Weed is a painting.  The artist of Jimson Weed is Georgia O'Keeffe.  The year of Jimson Weed is 1936.  The location of Jimson Weed is Indianapolis Museum of Art, Indianapolis.    	Jaimson Weed is a 9th centuy worxk of art.	0
992	T735	GW14	   In the box office, Die Another Day made $435 million.   Die Another Day was distributed by MGM Distribution Co. (US)  ,  20th Century Fox (International).  The release date of Die Another Day are 20 November 2002 (2002-11-20) (United Kingdom), 22 November 2002 (2002-11-22) (USA).  The country of Die Another Day are United Kingdom  ,  United States.   	Die Another Day did better in the United States than it did in the United Kingdom at the box office.	1
810	T2411	GW112	 Hanoi is a city.  The rank of Hanoi is 2nd in Vietnam.  The urban area of Hanoi is 3,435,394.  The metro area of Hanoi is 16,100,000. 	Hanoi is not the largest city in China.	0
1089	T1495	GW4	   The genres of KARD are K-pop, EDM, Dancehall.  The labels of KARD is DSP Media.  The associated acts of KARD are Heo Youngji, Super Junior.  The website of KARD is http://www.kard-official.com/.    	Heo Youngji and KARD have collaborated on an album.	1
1349	T1498	GW1	   Jhene Aiko is a musician.  The associated acts of Jhene Aiko are Ab-Soul, B2K, Big Sean, Childish Gambino, Cocaine 80s, Dot da Genius, Drake, Kendrick Lamar, Mila J, Omarion, Schoolboy Q.  Jhene Aiko was born on ( 1988-03-16 )  March 16, 1988  (age 30)  Los Angeles, California, U.S..  The occupation(s) of Jhene Aiko are Singer, songwriter.   	Prior to becoming a professional singer, Jhen? Aiko worked as a composer.	1
1991	T2314	GW116	 The portuguese timor was on 16th century.  The independence declared was on 28 November 1975.  The administered by untaet was on 25 October 1999.  The independence restored was on 20 May 2002.  	Portuguese Timor didn't happen over 200 years .	1
1543	T1659	GW4	   Jungle is a movie.  Jungle was produced by Todd Fellman, Mike Gabrawy, Gary Hamilton, Mark Lazarus, Dana Lustig, Greg McLean.  In the box office, Jungle made $883,744.  The production company of Jungle are Babber Films, Cutting Edge Group, Screen Australia, Screen Queensland.    	ThZe film ungle made a profit at teh obx offEice.	1
1235	T1816	GW4	 I, Tonya was directed by Craig Gillespie.  I, Tonya was produced by Tom Ackerley, Margot Robbie, Steven Rogers, Bryan Unkeless.  I, Tonya was written by Steven Rogers.  I, Tonya was edited by Tatiana S. Riegel. 	I , Tonya was not written and directed by the same person .	2
1293	T1108	GW28	   The vice mayor of Caloocan is Macario Asistio III.  The representative, 1st district of Caloocan is Dale Gonzalo Malapitan.  The representative, 2nd district of Caloocan is Edgar Erice.  The electorate of Caloocan is 648,933 voters (2016).    	Caloocan has two Representatives who are elected directly by Caloocan's eligible voters.	1
710	T301	GW0	 Debbie Reynolds was born on April 1, 1932 ( 1932-04-01 ) El Paso, Texas, U.S..  Debbie Reynolds died on December 28, 2016 (2016-12-28)  (aged 84)  Los Angeles, California, U.S..  The years active of Debbie Reynolds was on 1948 - 2016.  The spouse(s) of Debbie Reynolds are Eddie Fisher ( m.  1955;  div.  1959) , Harry Karl ( m.  1960;  div.  1973) , Richard Hamlett ( m.  1984;  div.  1996). 	Debbie Reynolds was born in the Spring of 1239.	0
420	T720	GW14	   David Bowie is a album.  David Bowie was released on 1 June 1967 (1967-06-01).  David Bowie was recorded on 14 November 1966 - 25 February 1967.  The studio of David Bowie is Decca Studios, London.   	The self-titled album by David Bowie was released more than a year after it had finished recording.	0
256	T332	GW27	   The birth name of Jay Park is Park Jae-beom.  Jay Park was born on April 25, 1987 ( 1987-04-25 )   (age 31)  Edmonds, Washington, U.S..  The origin of Jay Park is Seattle, Washington, U.S..  The labels of Jay Park are JYP Entertainment , SidusHQ , AOMG , H1GHR MUSIC , Roc Nation.   	Bark Jae-beom grew p in eattle.	1
1711	T2633	GW31	 The country of Tianjin is People's Republic of China.  The time zone of Tianjin is UTC+8 (CST).  The municipality of Tianjin are Population: 15,621,200 (2016), Area: 11,946 km2 (4,612 sq mi).  The city flower of Tianjin is Chinese rose. 	Tianjin is not one of the oldest municipalities in China dating back to times before Christ .	1
786	T2348	GW110	 The country of origin of Garrotxa is Spain.  The region, town of Garrotxa is Garrotxa, Catalonia.  The source of milk of Garrotxa is Goats.  The pasteurized of Garrotxa is Yes. 	Garrotxa is a type of goat cheese named after a region in Bolivia.	0
1020	T1047	GW27	   The prefecture-level city of Changsha is 7,431,800.  The density of Changsha is 630/sq km  (1,600/sq mi).  The urban (2018) of Changsha is 4,020,000.  The urban density of Changsha is 5,400/sq km  (14,000/sq mi).   	Changsha's prefecMure densty is lower than its uban densizy.	2
983	T1283	GW51	 Britney was released on November 16, 2001 (2001-11-16).  Britney was recorded on February - July 2001.  The studio of Britney are Battery Studios, Right Track Studios, Sound on Sound Studios, Sterling Sound Studios, The Hit Factory , (New York City, New York), The DOJO , (Jackson, New Jersey), Master Sound Studios, Windmark Studios , (Virginia Beach, Virginia), Hit Factory Criteria , (Miami, Florida), 2nd Floor Recording , (Orlando, Florida), Record Plant, Rusk Sound Studios , (Los Angeles, California), Westlake Recording Studios , (West Hollywood, California), Jailhouse Studios, Maratone Studios , (Stockholm, Sweden).  The producer of Britney are BT, Rodney Jerkins, Brian Kierulf, Peter Kvint, Max Martin, The Neptunes, Rami, Wade J. Robson, Josh Schwartz, Justin Timberlake.  	Britney is not a 2001 album produced and created by several different producers and studios .	0
918	T742	GW4	   Crooked Teeth is a album.  The studio of Crooked Teeth is Steakhouse Studios, North Hollywood, CA.  The label of Crooked Teeth is Eleven Seven.  The producer of Crooked Teeth are RAS, Colin Brittain.    	Crooked Teeth was exclusively produced by one person.	0
1500	T2699	GW107	 The type of Intellectual Ventures Management, LLC is Privately held company.  The founder of Intellectual Ventures Management, LLC is Nathan Myhrvold , Edward Jung , Peter Detkin , Gregory Gorder.  The headquarters of Intellectual Ventures Management, LLC is Bellevue, Washington, United States.  The number of employees of Intellectual Ventures Management, LLC is 800. 	The CEO of Intellectual Ventures Management, LLC is one of the founders.	1
340	T1623	GW4	   The in office of The Right Honourable Jeremy Corbyn MP was on 14 June 2011 – 12 September 2015.  The president of The Right Honourable Jeremy Corbyn MP is Tony Benn.  The vice president of The Right Honourable Jeremy Corbyn MP is Lindsey German.  The deputy of The Right Honourable Jeremy Corbyn MP is Chris Nineham.   	Jeremy Corbyn was not in office for over four years .	0
297	T188	GW4	 In the box office, Insomnia made $113.7 million.   Insomnia is a movie.  The release date of Insomnia are May 3, 2002  ( 2002-05-03 )  (Tribeca Film Festival) , May 24, 2002  ( 2002-05-24 )  (United States).  Insomnia was starring Al Pacino ,  Robin Williams ,  Hilary Swank ,  Maura Tierney ,  Martin Donovan ,  Nicky Katt ,  Paul Dooley. 	The film Insomnia didn't come out in 2003 .	2
1129	T1287	GW28	   American Automobile Association is a organization.  American Automobile Association was founded on March 4, 1902; 117 years ago (1902-03-04) , Chicago, Illinois, U.S..  The number of headquarters of American Automobile Association is 1000 AAA Drive , Heathrow, Florida, United States.  The services of American Automobile Association is Roadside assistance, Auto repair, Travelling, Motoring advice, Traffic safety, Others.   	American AutomNbile Association ifs yhe oldest organizatioZ Vn America committed Io assisting automobile drzvers.	1
1694	T1791	GW4	   Huddersfield Ben was known for Foundation sire of the Yorkshire Terrier breed.  The breed of Huddersfield Ben is Yorkshire Terrier.  The parent(s) of Huddersfield Ben is Lady and Mr. Boscovitch's Dog.  The occupation of Huddersfield Ben is Show dog.   	Huddersfield BeY waLs a labrador retrievre.	0
