index	table_id	annotator_id	premise	hypothesis	label
236	T40	GW4	   The owner of Bushwacker is Julio Moreno, Julio Moreno Bucking Bulls.  The years active of Bushwacker was on 2009 - 2014.  The breed of Bushwacker is American Bucking Bull.  The sex of Bushwacker is Bull.   	The bull Bushwacker continued to work through 1301.	0
1460	T2642	GW113	 The number of number of employees of Airbnb, Inc. is 12,736 (2019).  Airbnb, Inc. was founded on August 2008; 11 years ago (2008-08) in San Francisco, California.  The number of headquarters of Airbnb, Inc. is 888 Brannan Street, San Francisco, California.  The key people of Airbnb, Inc. are Brian Chesky (CEO), Joe Gebbia (CPO), Nathan Blecharczyk (CSO). 	Airbnb, Inc  no of employees are 20118 as on 1307	0
247	T731	GW6	 Cristin Milioti is a person.  Cristin Milioti was born on (1985-08-16) August 16, 1985 (age 33) , Cherry Hill, New Jersey, U.S..  The occupation of Cristin Milioti are Actress, singer.  The years active of Cristin Milioti is 2006-present.  	Cristin Milioti became active at age after turning 10.	0
789	T1373	GW22	 The sporting affiliations of University of California, Berkeley are Pac-12, Am. East, MPSF.  The location of University of California, Berkeley is Berkeley, California, U.S..  The campus of University of California, Berkeley is Urban , Total 1,232 acres (499 ha) , Core Campus 178 acres (72 ha) Total land owned 6,679 acres (2,703 ha).  The athletics of University of California, Berkeley is NCAA Division I FBS. 	University of California has only one campus situated in urban area of Berkeley, California, U.S.	1
1059	T1770	GW84	 Insane Clown Posse is a musician.  Insane Clown Posse was also known as ICP, Inner City Posse, JJ Boyz, The Bloody Brothers.  The years active of Insane Clown Posse is 1989-present.  The associated acts of Insane Clown Posse are Psychopathic Rydas, Dark Lotus, Soopa Villainz, The Killjoy Club, The Bloody Brothers, The Loony Goons. 	Insane Clown Posse has been performing for over eighteen years.	0
96	T1169	GW12	 Cherry Bomb was released on April 13, 2015 (2015-04-13).  The studio of Cherry Bomb are Conway, Hollywood, CA, Herd, Boston, MA, Hit Factory Criteria, Miami, FL, No Name, California, Paramount, Hollywood, CA, Terminus Recording, New York, NY, Trap 3.0, Los Angeles, CA, Tyler's Studio, Okaga, CA.  The length of Cherry Bomb is 54:04.  The producer of Cherry Bomb are Tyler, the Creator (also exec.), Mike Einziger.  	Cherry Bomb was produced by Mike Einzinger in 2693.	0
41	T1681	GW1	   The number of children of Jessica Alba are 3.   Jessica Alba was born on April 28, 1981  (age 37)    Pomona, California, U.S..  The years active of Jessica Alba is 1994-present.  The spouse(s) of Jessica Alba is Cash Warren ( m. 2008).   	Jessica Alba has been married to Cash Warren for over 14 years.	0
848	T2336		The matches played of 1976 Men's Olympic football tournament is 23.  The goals scored of 1976 Men's Olympic football tournament is 66 (2.87 per match).	The 1307 Men's Olympic football tournament had over 2 dozen matches played in it.	0
1362	T1195	GW6	 The genres of Bronski Beat was on Synth-pop, Hi-NRG, new wave.  The years active of Bronski Beat was on 1983-1995, 2016-present.  The labels of Bronski Beat is London Records.  The associated acts of Bronski Beat is The Communards, Jimmy Somerville.  	Bronski Beat has been active for eighteen years.	0
628	T873	GW6	 The country of Chengdu is People's Republic of China.  The province of Chengdu is Sichuan.  The established of Chengdu is 311 BC.  The divisions - county-level of Chengdu are 10 districts,  5 county-level cities,  5 counties.  	Chengdu has existed in five different millenia.	0
1465	T2349	GW89	 Gassed is a painting.  The artist of Gassed is John Singer Sargent.  The year of Gassed is c. March 1919.  The location of Gassed is Imperial War Museum, Lambeth Road, London, England.  	Gassed was painted before March of 2194.	0
735	T474	GW4	   The total area of Cusco is 435,114.  The estimate (2015) of Cusco is 427,218.  The density of Cusco is 1,100/sq km  (2,900/sq mi).  The area code(s) of Cusco is 84.   	The population of Cusco is over 348,000 people.	0
1345	T2627	GW123	 Ateneh Faghih Nasiri was born on (1968-11-14) November 14, 1968 (age 50) , Tehran, Iran.  The years active of Ateneh Faghih Nasiri is 1993-present.  The notable work of Ateneh Faghih Nasiri are Khaneye Sabz (The Green House), Khaleh Sara (Aunt Sara), Do Nafar-o Nesfi (Two and a Half Man), Mazraeye Pedari (Fatherhood Farm).  The spouse(s) of Ateneh Faghih Nasiri is Fariborz Arabnia (m. 1991, div. 1999).  	Ateneh Faghih Nasiri Born on December 14, 1536	1
1439	T2583	GW107	 A City of Sadness was directed by Hou Hsiao-hsien.  A City of Sadness was distributed by Era Communications (Int'l rights).  The running time of A City of Sadness is 157 minutes.  A City of Sadness was starring Tony Leung Chiu Wai , Sung Young Chen , Jack Kao , Li Tian-lu. 	A City of Sadness was directed by only one person.	2
1040	T2669	GW116	 In the box office, The Poseidon Adventure made $93.3 million.   The release date of The Poseidon Adventure is December 12, 1972 (1972-12-12).  The running time of The Poseidon Adventure is 117 minutes.  The budget of The Poseidon Adventure is $4.7 million. 	The Poseidon Adventure has 1 directors.	0
1229	T2488	GW107	 Beautifully Unconventional is a single.  Beautifully Unconventional was released on 14 August 2017 (2017-08-14).  The chronology of Beautifully Unconventional are Don't Delete the Kisses(2017), Beautifully Unconventional (2017), Heavenward (2017.   The length of Beautifully Unconventional is 2:13. 	Beautifully Unconventional is over 1 minutes long.	0
490	T546	GW51	 Circus is a album.  Circus was released on November 28, 2008  ( 2008-11-28 ).  Circus was recorded on November 8, 2006; May - September 2008.  The genre of Circus is Pop. 	Circus is a pop album released in 1753.	0
1399	T2671	GW120	 Surabaya City was establishment on 31 May 1293.  The religion of Surabaya City is Islam 80.13% ,  Christianity 18.10% ,  Hinduism 0.26% ,  Buddhism 1.49% ,  Confucianism 0.01%.  The urban area of Surabaya City is Population: 13,319,229, Area: 2,787 km2 (1,076 sq mi).  The metro area of Surabaya City is Population: 13,123,948, Area: 5,925 km2 (2,288 sq mi). 	More number of Islam religious people are living in Surabaya city in Indonesia which was established in the year 21 May 1719.	0
1155	T1414	GW74	 Jesse Ramsden was born on ( 1735-10-06 ) 6 October 1735  Salterhebble, Yorkshire, UK.  Jesse Ramsden died on 5 November 1800 (1800-11-05)  (aged 65)  Brighton, Sussex.  Jesse Ramsden was known for Dividing engine, Ramsden eyepiece, Surveying instruments, Optical telescopes.  The awards of Jesse Ramsden is Copley Medal (1795). 	Jesse Ramsden died 1 years after winning the Copley Medal.	0
358	T99	GW1	 The associated acts of Bruce Dickinson is Iron Maiden, Samson, Tribe of Gypsies, Sack Trick.  Bruce Dickinson was born on ( 1958-08-07 )  7 August 1958  (age 60)  Worksop, England.  The occupation(s) of Bruce Dickinson is Musician, songwriter, pilot, author, broadcaster, entrepreneur.  The years active of Bruce Dickinson was on 1976 - present. 	Bruce Dickinson has had an active career for more than 32 years.	0
1404	T2695	GW86	 Rosalind Elsie Franklin was born as Rosalind Elsie Franklin , (1920-07-25)25 July 1920 , Notting Hill, London, England, UK.  Rosalind Elsie Franklin died on 16 April 1958(1958-04-16) (aged 37) , Chelsea, London, England, UK.  The resting place of Rosalind Elsie Franklin is Willesden United Synagogue Cemetery , 51°32′41″N 0°14′24″W﻿ / ﻿51.5447°N 0.2399°W﻿ / 51.5447; -0.2399.  The education of Rosalind Elsie Franklin is St Paul's Girls' School. 	Rosalind Elsie Franklin lived for 31 years.	0
462	T1406	GW1	   Kazakh Khanate is a country.  The capital of Kazakh Khanate are Sozaq  (c. 1465-1469), Syghanaq  (1469-1511), Saraishyq  (1511-1521), Syghanaq  (1521-1599), Turkistan  (1599-1729), Tashkent  (1729-1781).  The common languages of Kazakh Khanate is Kazakh language.  The khan of Kazakh Khanate are Janibek Khan Kerei Khan  (first) (1465-1480), Kenesary Khan (last) (1841-1847).   	Kazakh Khanate has had more than eleven different Capitals.	0
148	T846	GW4	   The genres of Dean Martin are Traditional pop, big band, country, jazz, easy listening, show tunes, swing, vocal jazz.  Dean Martin was born as Dino Paul Crocetti , (1917-06-07)June 7, 1917 , Steubenville, Ohio, U.S..  The years active of Dean Martin was on 1940-1991.  Dean Martin died on December 25, 1995(1995-12-25) (aged 78) , Beverly Hills, California, U.S..   	Dean Martin recorded music for over eighty-one years.	1
310	T1546	GW84	   The thesis of Keith Campbell is Aspects of cell cycle regulation in yeast and Xenopus   (1988).   Keith Campbell was born on 23 May 1954.  The known for of Keith Campbell was on Dolly (sheep) (1996).  The awards of Keith Campbell was on Shaw Prize (2008), IETS Pioneer Award (2015).   	Keith Campbell's only thesis was written in 1138.	1
703	T159	GW0	 The institutions of Kees Schouhamer Immink are Turing Machines Inc,  Philips Research Laboratories ,  Institute for Experimental Mathematics , National University of Singapore.   Kees Schouhamer Immink was born on ( 1946-12-18 )  December 18, 1946  (age 72)   Rotterdam, Netherlands.  The alma mater of Kees Schouhamer Immink is Eindhoven University of Technology.  The awards of Kees Schouhamer Immink are IEEE Medal of Honor,  Emmy Award , Edison Medal,  Faraday Medal,  AES Gold Medal,  SMPTE Progress Medal. 	Kees Schouhamer Immink received the Faraday Medal before turning 109 years old.	1
931	T1194	GW6	 Celtic Woman is a musician.  The genres of Celtic Woman are Celtic, Folk, New-Age Music, Christian, AC/Pop, Classical Crossover.  The years active of Celtic Woman is 2004-present.  The labels of Celtic Woman is Manhattan. 	An act on the Manhattan label works in at least eight genres.	0
679	T241	GW6	 Sir Charles Algernon Parsons is a person.  The awards of Sir Charles Algernon Parsons are Rumford Medal  (1902) , Albert Medal  (1911) , Franklin Medal  (1920) , Faraday Medal  (1923) , Copley Medal  (1928) , Bessemer Gold Medal  (1929).  Sir Charles Algernon Parsons died on 11 February 1931   ( 1931-02-12 )  (aged 76)  Kingston Harbour, Jamaica,.  Sir Charles Algernon Parsons was born on 13 June 1854  London, England, United Kingdom of Great Britain and Ireland. 	Sir Charles Algernon Parsons only ever won nine awards.	1
343	T544	GW0	   The release date of Despicable Me 3 are June 14, 2017  ( 2017-06-14 )  (Annecy), June 30, 2017  ( 2017-06-30 )  (United States).  The budget of Despicable Me 3 is $80 million.  In the box office, Despicable Me 3 made $1.034 billion.   The production company of Despicable Me 3 are Universal Pictures, Illumination.   	Despicable Me 1 was not a box office success compared to it's original budget.	0
197	T1456		The aphelion of Jupiter is 816.62 million km (5.4588 AU).  The perihelion of Jupiter is 740.52 million km (4.9501 AU).  The semi-major axis of Jupiter is 778.57 million km (5.2044 AU).  The average orbital speed of Jupiter is 13.07 km/s (8.12 mi/s).	The orbital speed of Jupiter is less than 2 km/s.	0
936	T2336		The matches played of 1976 Men's Olympic football tournament is 23.  The goals scored of 1976 Men's Olympic football tournament is 66 (2.87 per match).	The 1489 Men's Olympic football tournament had over 8 dozen goals scored.	0
345	T1045	GW14	 In the box office, Brave made $540.4 million.   The production company of Brave are Walt Disney Pictures ,  Pixar Animation Studios.  Brave was distributed by Walt Disney Studios ,  Motion Pictures.  The budget of Brave is $185 million. 	A woman has never produced a film that made more than $438 one hundred and seventy-two thousand, nine hundred and twenty-two at the box office.	0
73	T1139	GW1	 The president of Academy of Comic Book Arts is Stan Lee (1970) , Dick Giordano (c. 1971) , Neal Adams.  Academy of Comic Book Arts was extinction on 1977.  The affiliations of Academy of Comic Book Arts is Shazam Award , ACBA Sketchbook.   The formation of Academy of Comic Book Arts was on 1970. 	The Academy of Comic Book Arts existed for 1 years.	0
1492	T2534	GW1	 The city area of Managua Leal Villa De Santiago De Managua is 1,042,641.  The density of Managua Leal Villa De Santiago De Managua is 3,900/km 2  (10,000/sq mi).  The urban area of Managua Leal Villa De Santiago De Managua is 1,033,622.  The metro area of Managua Leal Villa De Santiago De Managua is 1,401,687. 	Managua's metro population is 1 one million, eight hundred and fifty-eight thousand, one hundred and sixty-seven people higher than the urban population.	0
453	T1126	GW6	 The former names of Georgia State University is Georgia Tech Evening School of Commerce , (1913-1947); , Atlanta Division of the University of Georgia , (1947-1955); , Georgia State College of Business Administration , (1955-1961); , Georgia State College , (1961-1969).  The campus of Georgia State University is Urban (main campus) and suburban (Perimeter College); , Downtown Atlanta Campus (main campus): , 109.87 acres (0.445 km 2 ); , All instructional sites (including Perimeter College campuses): , 432.26 acres (1.749 km 2 ); , All facilities: , 1,011.37 acres (4.093 km 2 ).  The parent institution of Georgia State University is University System of Georgia.  The budget of Georgia State University is $1,103,035,907 (Fiscal Year 2019). 	At least one school in the University System of Georgia was established over a century ago.	2
1298	T1194	GW6	 Celtic Woman is a musician.  The origin of Celtic Woman is Ireland.  The genres of Celtic Woman are Celtic, Folk, New-Age Music, Christian, AC/Pop, Classical Crossover.  The labels of Celtic Woman is Manhattan. 	The Manhattan label has only signed one Irish band.	1
1368	T1300	GW68	 Pitfall II: Lost Caverns is a game.  The mode(s) of Pitfall II: Lost Caverns is Single-player.   The programmer(s) of Pitfall II: Lost Caverns is Atari 2600  , David Crane ,  Atari 8-bit  , Mike Lorenzen.  The platform(s) of Pitfall II: Lost Caverns is Atari 2600 (original)  , Apple II, Arcade, Atari 5200, Atari 8-bit, ColecoVision, Commodore 64, MSX, IBM PC, SG-1000, TRS-80 CoCo, ZX Spectrum. 	Pitfall II was release as a single-player game on both Commodore 1 and SG-1000.	0
974	T2342	GW1	 The matches played of 2008 Men's Olympic football tournament is 32.  The goals scored of 2008 Men's Olympic football tournament is 75 (2.34 per match).  The attendance of 2008 Men's Olympic football tournament is 1,404,254 (43,883 per match).  	Over 136 goals were scored in the 2008 Men's Olympic football tournament.	0
428	T490	GW12	 The years active of Descendents was on 1977-1983, 1985-1987, 1995-1997, 2002-2004, 2010-present.  The labels of Descendents are Orca, New Alliance, SST, Epitaph, Fat Wreck Chords.  The associated acts of Descendents are All, False Alarm, Black Flag, Only Crime, The Last.  The website of Descendents is descendentsonline.com.  	The Descendents were active a total of 1 years.	0
383	T397	GW4	 In the box office, Jurassic World: Fallen Kingdom made $1.305 billion.   Jurassic World: Fallen Kingdom is a movie.  The production companies of Jurassic World: Fallen Kingdom are Universal Pictures , Amblin Entertainment , Legendary Pictures , Perfect World Pictures , The Kennedy/Marshall Company.  The budget of Jurassic World: Fallen Kingdom is $170 - $187 million. 	The film Jurassic World: Fallen Kingdom made over a eight hundred and eight million, six hundred and ninety-one thousand, one hundred and fifty-four dollars.	0
1510	T1254	GW27	 The mission type of Flyby of Neptune is Planetary exploration.  Flyby of Neptune was launch date on August 20, 1977, 14:29:00 (1977-08-20UTC14:29Z) UTC.  Flyby of Neptune was closest approach on August 25, 1989, 03:56:36 UTC.  Flyby of Neptune was mission duration on 41 years, 9 months and 5 days elapsed ,  Planetary mission: 12 years, 1 month, 12 days , Interstellar mission: 29 years, 7 months and 23 days elapsed (continuing). 	Voyager 2 finished its mission after passing a planet in 1959.	0
307	T333	GW33	   The number of children of Charlie Murphy are 3.  Charlie Murphy was born on July 12, 1959 ( 1959-07-12 ) Brooklyn, New York City, New York, U.S..  Charlie Murphy died on April 12, 2017 (2017-04-12)  (aged 57) New York City, New York, U.S..  The years active of Charlie Murphy was on 1980 - 2017.   	Charlie Murphy is died on April 1, 327 at his age of 57	1
447	T1168		The designer(s) of Jenga is Leslie Scott.  The number of players of Jenga are 1 or more.  The setup time of Jenga is &lt; 2 minutes.  The playing time of Jenga is Usually 5-15 minutes.	Jenga was designed by Leslie Scott to be used by at least one player.	2
1483	T1176	GW22	 The also known as of Children of Bodom was on Inearthed (1993-1997).  The years active of Children of Bodom is 1993-present.  The labels of Children of Bodom is Nuclear Blast, Spinefarm, Century Media.  The associated acts of Children of Bodom is Sinergy. 	Children of Bodom is consistently active from the year 1354.	1
396	T656	GW51	 The genres of Daughter are Indie folk, shoegaze.  The years active of Daughter is 2010-present.  The labels of Daughter are 4AD, Glassnote.  The website of Daughter is www .ohdaughter .com.  	Daughter has been active with the Glassdoor label since 1590.	0
72	T1628	GW84	   Julianne Hough was born on July 20, 1988  (age 30)   Orem, Utah, U.S..  The education of Julianne Hough are Las Vegas Academy, Alta High School.  The years active of Julianne Hough is 2007-present.  The spouse(s) of Julianne Hough is Brooks Laich ( m.2017).   	Julianne Hough has been married for eight years.	0
1380	T1201	GW22	 The relatives of Casey Affleck is Ben Affleck (brother).  Casey Affleck was born as Caleb Casey McGuire Affleck-Boldt ,  (1975-08-12) August 12, 1975 (age 43) , Falmouth, Massachusetts, U.S..  The alma mater of Casey Affleck is Columbia University.  The spouse(s) of Casey Affleck is Summer Phoenix , ( m. 2006;  div. 2017). 	Caleb Casey McGuire Affleck-Boldt was born on August 14, 463, in Falmouth, Massachusetts, U.S.	0
584	T703	GW33	 Desperado was released on April 17, 1973 (1973-04-17).  Desperado was recorded on 1973.  The studio of Desperado is Island Studios, London, England.  The length of Desperado is 35:40. 	Desperado is released on April 17, 1160	0
1012	T2341	GW110	 The host country of 2008 Men's Olympic football tournament is China.  2008 Men's Olympic football tournament was dates on (2008-08-07) (2008-08-23)7 August - 23 August 2008 ,  (16 days).  The teams of 2008 Men's Olympic football tournament is 16 (from 6 confederations).  The venue(s) of 2008 Men's Olympic football tournament is 6 (in 5 host cities).  	The 26 Men's Olympic football tournament took place in seven stadiums in China.	0
438	T659	GW51	 Creed is a musician.  The genres of Creed are Post-grunge, alternative rock, hard rock.  The years active of Creed was on 1993-2004, 2009-2012.  The associated acts of Creed are Alter Bridge, Tremonti, Art of Anarchy, Projected.  	Creed has been touring together concurrently for almost 11 years.	0
79	T960	GW12	 The artist of Cafe Terrace at Night is Vincent van Gogh.  The year of Cafe Terrace at Night is 1888.  The medium of Cafe Terrace at Night is Oil on canvas.  The location of Cafe Terrace at Night is Kroller-Muller Museum, Otterlo.  	Vincent van Gogh painted CafŽ Terrace at Night in 1101.	0
301	T744	GW51	 The origin of Crosby, Stills, Nash & Young is Los Angeles, California, United States.  The genres of Crosby, Stills, Nash & Young are Folk rock, country rock, soft rock.  The years active of Crosby, Stills, Nash & Young was on 1968-1970,  1973-2016.  The associated acts of Crosby, Stills, Nash & Young are Crosby & Nash,  The Stills-Young Band,  Buffalo Springfield,  The Byrds,  The Hollies,  Manassas,  The Rides,  CPR. 	Crosby, Stills, Nash, and Young have been performing together for over 15 years.	0
255	T1808	GW84	   Ice hockey at the 1984 Winter Olympics was dates on 7-19 February.  The teams of Ice hockey at the 1984 Winter Olympics is 12.  The venue(s) of Ice hockey at the 1984 Winter Olympics is Olympic Hall Zetra, Skenderija Olympic Hall  (in 1 host city).    	The US was two of the teams playing hockey at the 12 olympics.	1
342	T1122	GW59	 The spouse of Charlie Murphy is Tisha Taylor Murphy , ( m. 1997;  wid. 2009).  Charlie Murphy was born on (1959-07-12)July 12, 1959 , Brooklyn, New York City, New York, U.S..  Charlie Murphy died on April 12, 2017(2017-04-12) (aged 57) , New York City, New York, U.S..  The years active of Charlie Murphy was on 1980-2017. 	Charlie Murphy launched his career at 16 years old.	0
1037	T1809	GW93	 Hugh Jackman was born on 12 October 1968  (age 50)   Sydney, New South Wales, Australia.  The birth name of Hugh Jackman is Hugh Michael Jackman.  The spouse(s) of Hugh Jackman is Deborra-Lee Furness ( m.   1996 ).  The number of children of Hugh Jackman are 2.  	Hugh Jackman has 10 children.	0
1035	T1294	GW22	 The former names of University of Florida is University of the State of Florida.  The motto in english of University of Florida is The welfare of the state depends upon the morals of its citizens.  University of Florida was established on 1853.  The academic affiliations of University of Florida are State University System of Florida, Association of American Universities, Association of Public and Land-Grant Universities, Universities Research Association, Southeastern Universities Research Association. 	University of Florida's former name is University of the State of Florida and it was established in 1440.	0
1436	T2042	GW93	 The year of Houses at Auvers is Auvers-sur-Oise, June 1890.  The medium of Houses at Auvers is Oil on canvas.  The dimensions of Houses at Auvers is 73 cm 61 cm (19.7 in 40.6 in).  The location of Houses at Auvers is Toledo Museum of Art.  	Houses at Auvers was made in 1362.	0
61	T58	GW14	 The parent(s) of John Kay are Robert Kay and Ellin Kay, nee Entwisle.   John Kay is a person.  The spouse(s) of John Kay is Anne Holte.  The children of John Kay is Lettice, Robert (drop box inventor), Ann, Samuel, Lucy, James, John, Alice, Shuse, William, (and two other children who died in childhood). 	One of their children shares the name of John's father.	2
815	T2678	GW116	 Aristide Blank was born on (1883-01-01)January 1, 1883 , Bucharest, Kingdom of Romania.  Aristide Blank died on January 1, 1960(1960-01-01) (aged 77) , Paris, France.  The years active of Aristide Blank was on ca. 1900-1953.  The spouse(s) of Aristide Blank is Ecaterina Caragiale (div.) , Cella Delavrancea (div.) , Vota Vesnić (m. 1935). 	Aristide Blank was born in 1446.	0
706	T1467	GW28	   Joanne is a album.  Joanne was released on October 21, 2016  ( 2016-10-21 ).  Joanne was recorded on 2015-2016.  The studio of Joanne are Pink Duck Studios (Burbank, California), GenPop Laboratory (Los Angeles, California), Green Oak Studios (Los Angeles, California), Vox Recording Studios (Los Angeles, California), Dragonfly Recording Studios(Malibu, California), Gypsy Palace (Malibu, California), Shangri-La Studios (Malibu, California), Diamond Mine Recording Co. (New York, New York), Electric Lady Studios (New York, New York), The Farm (London, United Kingdom), Zelig (London, United Kingdom), 123 Studios (London, United Kingdom), Sol Studios (Playas, Ecuador).   	Joanne recorded and released all in 2404.	0
120	T110	GW2	   In the box office, Brokeback Mountain made $178.1 million.   The release date of Brokeback Mountain are September 2, 2005  ( 2005-09-02 )  (Venice), December 9, 2005  ( 2005-12-09 )  (United States).  The running time of Brokeback Mountain is 134 minutes.  The budget of Brokeback Mountain is $14 million.   	Brokeback Mountain played in cinemas for 2 weeks.	1
399	T6	GW0	 The genres of Kansas are Progressive rock, art rock, hard rock.  The years active of Kansas was on 1973 - 1984, 1985 - present.  The associated acts of Kansas are Proto-Kaw, Streets, AD, Seventh Key, Native Window, Dixie Dregs, Deep Purple, Shooting Star.  The website of Kansas is kansasband.com.  	Kansas have been active for over forty years.	0
121	T1075		Bullet Points has a Monthly schedule.  The format of Bullet Points is Limited series.  The publication date of Bullet Points was on January 2007 - May 2007.  The no. of issues of Bullet Points is 5.	Publication date of Symbol Bulletin is january 1545 or may 2812	1
54	T701	GW28	 Cleopatra VII Philopator is a person.  The reign of Cleopatra VII Philopator is 51 BC to 10 or 12 August 30 BC (21 years).  The successor of Cleopatra VII Philopator is Ptolemy XV Caesarion.  The co-rulers of Cleopatra VII Philopator are Ptolemy XII Auletes, Ptolemy XIII Theos Philopator, Ptolemy XIV, Ptolemy XV Caesarion.  	Cleopatra VII Philopator was one of a long line of rulers named Cleopatra.	0
930	T1372	GW52	 The circulation of Amusement Today is 3,000.  The publisher of Amusement Today is Gary Slade.  Amusement Today was year founded on 1997.  Amusement Today was first issue on April 1997 (1997-04). 	Amusement Today has been in circulation for more than 10 years.	0
1176	T1754	GW2	 Sir Ian Wilmut was born on 7 July 1944  (age 74)   Hampton Lucy, England.  The thesis of Sir Ian Wilmut was on The preservation of boar semen (1971).  The website of Sir Ian Wilmut is crm .ed .ac .uk /research /group /redirecting-cell-fate.   The awards of Sir Ian Wilmut are OBE (1999), FMedSci (1999), FRS (2002), EMBO Member (2003), FRSE [  when?  ], Knight Bachelor (2008). 	Sir Ian Wilmut died in 1697.	0
492	T9	GW1	 The associated acts of Jeff Lynne are Electric Light Orchestra, Traveling Wilburys, Tom Petty and the Heartbreakers, The Idle Race, The Move, George Harrison, The Beatles.  Jeff Lynne was born on ( 1947-12-30 )  30 December 1947  (age 71)  Erdington, Birmingham, England, United Kingdom.  The occupation(s) of Jeff Lynne are Musician, singer-songwriter, record producer.  The years active of Jeff Lynne was on 1963 - present. 	Jeff Lynne has been active in music for more than 16 years.	0
657	T989	GW12	 Bottomless Pit was released on May 6, 2016.  Bottomless Pit was recorded on 2015-2016.  The length of Bottomless Pit is 39:20.  The label of Bottomless Pit are Third Worlds, Harvest. 	Released in spring of 1047, Bottomless pit had a length of 6:20 minutes.	1
180	T532		The country of origin of Country Time Lemonade is United States.  Country Time Lemonade was introduced on 1975.  The color of Country Time Lemonade is Yellow 5 Lake.  The website of Country Time Lemonade is CountryTime.com.	Country Time Lemonade has been in existence for at least 13 years.	0
805	T2334		The city area of Men's field hockey at the 2016 Summer Olympics is Rio de Janeiro.  Men's field hockey at the 2016 Summer Olympics was dates on 6-18 August 2016.  The teams of Men's field hockey at the 2016 Summer Olympics is 12.  The venue(s) of Men's field hockey at the 2016 Summer Olympics is Olympic Hockey Centre.	More than 10 countries entered a men's field hockey team in the 1378 Summer Olympics.	0
1366	T2300		Men's synchronised 10 metre platform at the Games of the XXX Olympiad is a sports event.  The venue of Men's synchronised 10 metre platform at the Games of the XXX Olympiad is Aquatics Centre.  The date of Men's synchronised 10 metre platform at the Games of the XXX Olympiad is 30 July.  The competitors of Men's synchronised 10 metre platform at the Games of the XXX Olympiad is 16 from 8 nations.	synchronised 1 metre platform had two competitors each form thirteen countries	0
1285	T1271	GW68	 The academic staff of Auburn University is 1,330 (2017).  The administrative staff of Auburn University is 3,779 (2017).  The students of Auburn University is 29,776 (Fall 2017).  The postgraduates of Auburn University is 5,812 (Fall 2017). 	in 1341, Auburn University had 1,276 academic staff and 2,523 administrative staff.	1
1266	T1954	GW4	 Hoboken, New Jersey is a city.  The type of Hoboken, New Jersey is Faulkner Act (mayor–council).  The body of Hoboken, New Jersey is City Council.  The mayor of Hoboken, New Jersey is Ravinder Bhalla (term ends December 31, 2021). 	Hoboken, New Jersey has five main leaders of the town.	1
169	T1713	GW84	   John Cho was born as Cho Yo Han    ( 1972-06-16 )  June 16, 1972  (age 46)   Seoul, South Korea.  The years active of John Cho is 1997-present.  The spouse(s) of John Cho is Kerri Higuchi ( m. 2006).  The number of children of John Cho are 2.    	John Cho has been married for over fifteen years.	0
1291	T2320		Eight Elvises is a painting.  The artist of Eight Elvises is Andy Warhol.  The type of Eight Elvises is Silkscreen on canvas.  The dimensions of Eight Elvises is 200 cm   370 cm (6.5 ft   12 ft).	fifteen Elvises was sold by Andy Warhol.	1
53	T316	GW27	 Christ Crucified is a painting.  The artist of Christ Crucified is Diego Velazquez.  The year of Christ Crucified is 1632.  The location of Christ Crucified is Museo del Prado, Madrid.  	Diego Vel‡zquez' 1451 painting is in a private collection.	0
529	T1157	GW51	 By the Way is a album.  By the Way was released on July 9, 2002.  By the Way was recorded on November 2001 - May 2002.  The genre of By the Way are Alternative rock, funk rock. 	By the Way is a rock album that was released in 1794.	0
586	T131	GW1	 Keith Carradine was born as Keith Ian Carradine    ( 1949-08-08 )  August 8, 1949  (age 69)   San Mateo, California, U.S..  The years active of Keith Carradine was on 1971 - present.  The spouse(s) of Keith Carradine are Sandra Will ( m.  1982;  div.  1999) ,   Hayley DuMond  ( m.  2006).  The relatives of Keith Carradine are Michael Bowen  (maternal half-brother) ,  Max Henius  (great-grandfather) ,  Johan Ludvig Heiberg  (great-granduncle). 	Keith Carradine was born in the Spring of 1226.	0
824	T1319	GW22	 The rear lcd monitor of General is 3.0-inch (76 mm), VGA resolution, 307,200 pixels (921,600 dots).  The sensor of General is 36 mm × 23.9 mm  CMOS.  The lens of General is Interchangeable, Nikon F mount.  The continuous shooting of General is Approx. 5.0 frame/s, 8.0 frame/s w/battery grip. 	Nikon D700 contains 1.0 inch, VGA resolution rear LCD monitor.	0
131	T1665	GW1	   Julian Assange was born on 3 July 1971  (age 47)   Townsville, Queensland, Australia.  The political party of Julian Assange was on Independent (since 2015), WikiLeaks (2012-2015).  The awards of Julian Assange are Index on Censorship's Freedom of Expression Awards' Economist New Media Award, Amnesty UK Media Award , Sam Adams Award, Le Monde Readers' Choice Award for Person of the Year, Time Readers' Choice Award for Person of the Year, Sydney Peace Prize, Martha Gellhorn Award, Walkley Award.   The years active of Julian Assange is 1987-present.   	The career of Julian Assange has been going for more than five decades.	0
494	T211	GW4	 Kase-san is a book.  The number of volumes of Kase-san are 5  (List of volumes).   The english publisher of Kase-san is Seven Seas Entertainment.  The original run of Kase-san was on August 26, 2010 -  March 23, 2017. 	Kase-san has eight different books that make up the series.	0
