index	table_id	annotator_id	premise	hypothesis	label
476	T432	GW14	 Concrete and Gold was released on September 15, 2017.  Concrete and Gold was recorded on December 2016 - May 2017.  The studio of Concrete and Gold is EastWest Studios (Hollywood, California).  The length of Concrete and Gold is 48 : 17. 	It took 2/1 of a year to record Concrete and Gold.	0
583	T719	GW28	   The full name of Cristiano Ronaldo is Cristiano Ronaldo dos Santos Aveiro.  The date of birth of Cristiano Ronaldo was on (1985-02-05) 5 February 1985 (age 33).  The place of birth of Cristiano Ronaldo is Funchal, Madeira, Portugal.  The playing position of Cristiano Ronaldo is Forward.    	Aristiano Ronaldo pays in the wpanish ha Liga.	1
811	T2661	GW1	 The subsidiaries of China Unicom is China Unicom Global, CUniq HK, CUniq UK, CUniq US, PCCW 18.48%, China Tower 28.1%.  The footnotes / references of China Unicom is data obtained from China United Network Communications Ltd. (the accounts of the parent company was not disclosed); in consolidated financial statement; excluding minority interests to red chip minority shareholders.   China Unicom was founded on 18 June 1994; 25 years ago (1994-06-18).  The headquarters of China Unicom is Mainland China ,  No. 21, Financial Street, Xicheng District, Beijing  ,  Hong Kong ,  28/f, gateway tower, 25 Canton road,Tsim Sha Tsui, Kowloon. 	China Unicom only has one subsidiary.	0
1708	T1819	GW93	   In the box office, Hugo made $185.8 million.   The production company of Hugo are GK Films, Infinitum Nihil.  The release date of Hugo are October 10, 2011 (NYFF), November 23, 2011 (United States).  Hugo was starring Ben Kingsley, Sacha Baron Cohen, Asa Butterfield, Chlo Grace Moretz, Ray Winstone, Emily Mortimer, Christopher Lee, Jude Law.   	Hugo wa th larget boqx office grossing film in November 011.	1
791	T2492	GW116	 The years active of Nirvana was on 1987-1994.  The labels of Nirvana are Sub Pop, DGC.  The associated acts of Nirvana are Foo Fighters, Sweet 75, Giants in the Trees.  The past members of Nirvana are Kurt Cobain, Krist Novoselic, Dave Grohl.  	The band was active for 15 years.	0
1576	T1677	GW4	   Johannes Gutenberg is a person.  Johannes Gutenberg was born on c.  1400  Mainz, Electorate of Mainz in the Holy Roman Empire.  Johannes Gutenberg died on February 3, 1468 (aged about 68)  Mainz, Electorate of Mainz in the Holy Roman Empire.  Johannes Gutenberg was known for The invention of the movable-type printing press.    	Johannes Gutenberg lived thzeir wxole lfe in thS Holy Rmoan Empire.	1
1255	T2575	GW107	 The relatives of Penny Pritzker is Donald Pritzker (father) , J. B. Pritzker (brother) , Anthony Pritzker (brother).  The in office of Penny Pritzker was on June 26, 2013 – January 20, 2017.  The number of children of Penny Pritzker are 2.  Penny Pritzker was born as Penny Sue Pritzker ,  (1959-05-02) May 2, 1959 (age 60) , Chicago, Illinois, U.S.. 	Penny Pritzker is over 116 years old.	0
527	T422	GW0	   Jerry Lee Lewis was born on ( 1935-09-29 )  September 29, 1935  (age 83)  Ferriday, Louisiana, U.S..  The genres of Jerry Lee Lewis are Rock and roll, rockabilly, country, gospel, honky-tonk, blues.  The occupation(s) of Jerry Lee Lewis are Singer, pianist, musician, songwriter, actor.  The years active of Jerry Lee Lewis was on 1954 - present.   	Jerry Lee Lewis has been performing music for over eighty-five years.	0
455	T212	GW1	 The incumbent of The Right Honourable Justin Trudeau PC MP was on Assumed office April 14, 2013.  The president of The Right Honourable Justin Trudeau PC MP is Mike Crawley Anna Gainey Suzanne Cowan.  The deputy of The Right Honourable Justin Trudeau PC MP is Ralph Goodale.  The preceded by of The Right Honourable Justin Trudeau PC MP is Bob Rae ( ad interim ).  	Justin Trudeau will be replaced by Anna Gainey one day.	1
1387	T1964	GW84	 In the box office, Iron Man 3 made $1.215 billion.   Iron Man 3 was produced by Kevin Feige.  Iron Man 3 was screenplay by Drew Pearce, Shane Black.  The budget of Iron Man 3 is $200 million. 	Iron Man 1 made less than it was budgeted for.	0
865	T1362	GW35	 Bryson Tiller was born as Bryson Djuan Tiller ,  (1993-01-02) January 2, 1993 (age 25) , Louisville, Kentucky, U.S..  The years active of Bryson Tiller is 2011-present.  The number of children of Bryson Tiller are 1.  The genres of Bryson Tiller are R&B, hip hop, soul. 	Bryson Tiller has been singing for the past 11 years.	0
1515	T2382	GW52	 Great Piece of Turf is a painting.  The artist of Great Piece of Turf is Albrecht Dürer.  The type of Great Piece of Turf is Watercolour, pen and ink.  The dimensions of Great Piece of Turf is 40.3 cm   31.1 cm (​15  7 ⁄ 8  in   ​12  1 ⁄ 4  in). 	Great Piece of Turf was made in one style of painting.	0
1375	T1518	GW28	   Jurassic Park is a movie.  The release date of Jurassic Park are June 9, 1993  ( 1993-06-09 )  (Uptown Theater), June 11, 1993  ( 1993-06-11 )  (United States).  Jurassic Park was screenplay by Michael Crichton, David Koepp.  Jurassic Park was starring Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero, BD Wong, Samuel L. Jackson, Wayne Knight, Joseph Mazzello, Ariana Richards.   	Jurassic Park wGas th highest grossing fil f 1993.	1
1213	T2554	GW1	 The population density of Kano is 5,700/km 2  (15,000/sq mi).  The urban density of Kano is 14,100/km 2  (37,000/sq mi).  Kano was city on Population (2006) : 2,828,861, Area : 499 km2 (193 sq mi).  Kano was urban on Population (2006) : 3,550,000, Area : 251 km2 (97 sq mi). 	The city of Kano has over 3 one million, three hundred and fifty thousand, one hundred and seventy-five people.	0
39	T20	GW0	   The origin of Flatbush Zombies is Flatbush, New York, U.S..  The years active of Flatbush Zombies was on 2010 - present.  The labels of Flatbush Zombies is The Glorious Dead RecordsWarner.  The associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , Skepta.   	Flatbush Zombies ahve ade music fr over ifve years noQw.	2
1407	T1550	GW84	   Jorgen Skafte Rasmussen was born on ( 1878-07-30 ) July 30, 1878  Nakskov, Denmark.  Jorgen Skafte Rasmussen died on August 12, 1964 (1964-08-12)  (aged 86)  Copenhagen, Denmark.  The nationality of Jorgen Skafte Rasmussen is Danish.  The children of Jorgen Skafte Rasmussen are Ilse, Hans, Ove, Arne.    	J?rgen SkafNte Ramsussen was bron and ied in the Osame ocuntry.	2
739	T791	GW28	   The venue of Colectiv nightclub fire is Club Colectiv.  The property damage of Colectiv nightclub fire is Interior of the club destroyed.  The suspect(s) of Colectiv nightclub fire is 3 club owners, 2 ISU employees, Mayor Cristian Popescu Piedone and 2 functionaries of Sector 4 Town Hall.  The also known as of Colectiv nightclub fire is Club Colectiv tragedy.   	Coectiv nightclub fie happePned icn a hip-hop club.	1
743	T1087	GW59	 The species of Chanel is Dog.  Chanel was born on (1988-05-06)May 6, 1988 , Newport News, Virginia.  Chanel died on August 28, 2009(2009-08-28) (aged 21) , Port Jefferson Station, New York.  Chanel was known for once thought to be world's oldest dog.  	Chanel had five litters in her lifetime.	1
1465	T2349	GW89	 Gassed is a painting.  The artist of Gassed is John Singer Sargent.  The year of Gassed is c. March 1919.  The location of Gassed is Imperial War Museum, Lambeth Road, London, England.  	Gassed was painted before March of 2194.	0
1074	T1366	GW1	 The full name of National Union of Teachers is National Union of Teachers.  National Union of Teachers was founded on 1870.  National Union of Teachers was date dissolved on September 1, 2017 (2017-09-01).  The number of members of National Union of Teachers is 372,136 (2015). 	The National Union of Teachers existed for 110 years.	0
673	T749	GW4	   Crossed is a book.  The publisher of Crossed is Avatar Press.  The format of Crossed is Limited series.  The genre of Crossed are Horror,  post-apocalyptic.   	The comiW Crossed was releaNsed undre different namse.	1
1020	T1047	GW27	   The prefecture-level city of Changsha is 7,431,800.  The density of Changsha is 630/sq km  (1,600/sq mi).  The urban (2018) of Changsha is 4,020,000.  The urban density of Changsha is 5,400/sq km  (14,000/sq mi).   	Changsha's prefecMure densty is lower than its uban densizy.	2
1336	T1301	GW17	 The birth name of Bruce Dickinson is Paul Bruce Dickinson.  Bruce Dickinson was born on (1958-08-07) 7 August 1958 (age 60) , Worksop, England.  The occupation(s) of Bruce Dickinson is Musician, songwriter, pilot, author, broadcaster, entrepreneur.  The instruments of Bruce Dickinson is Vocals. 	Bruce Dickinson has written more than 179 songs.	1
1359	T1516	GW84	   Justice League Dark was distributed by Warner Home Video.  The release date of Justice League Dark are January 24, 2017  ( 2017-01-24 )  (digital), February 7, 2017  ( 2017-02-07 )  (DVD and Blu-ray release).  The running time of Justice League Dark is 75 minutes.  Justice League Dark was starring Matt Ryan, Jason O'Mara, Camilla Luddington, Nicholas Turturro, Ray Chase.   	Justice Leaguce Drk runs for ovre an ohur.	2
1461	T2344		Portrait présumé de Gabrielle d'Estrées et de sa soeur la duchesse de Villars is a painting.  The artist of Portrait présumé de Gabrielle d'Estrées et de sa soeur la duchesse de Villars is Unknown author.  The year of Portrait présumé de Gabrielle d'Estrées et de sa soeur la duchesse de Villars is circa 1594.  The type of Portrait présumé de Gabrielle d'Estrées et de sa soeur la duchesse de Villars is oil on wood.	The Portrait présumé de Gabrielle d'Estrées et de sa soeur la duchesse de Villars was painted before 1125.	0
1719	T1861	GW84	   Iceland  was extended home rule  on 1 February 1904.  Iceland  was settlement  on 9th century.  Iceland  was treaty of kiel ceded to denmark on 14 January 1814.  Iceland  was constitution and limited home rule minister for iceland appointed on 5 January 1874.   	IcelTand was settleh oVver a thousand yeasr ago.	2
688	T93	GW4	 Favourite Worst Nightmare is a album.  Favourite Worst Nightmare was released on 23 April 2007  ( 2007-04-23 ).  Favourite Worst Nightmare was recorded on December 2006.  The studio of Favourite Worst Nightmare are Miloco Studios, Eastcote, and Konk, London, Motor Museum, Liverpool. 	Favourite Worst Nightmare was an album that was released in the spring of 1480.	0
998	T1010	GW0	   The artist of Boy Peeling Fruit is Caravaggio.  The medium of Boy Peeling Fruit is Oil on canvas.  The dimensions of Boy Peeling Fruit is 75.5 cm   64.4 cm (29.7 in   25.4 in).  The location of Boy Peeling Fruit is Longhi Collection, Florence.    	Caravaggio's oBy Peeling Fruuit is oveBr three feet wilde.	0
852	T2474	GW122	 The coordinates of Pyongyang is  39°1′10″N 125°44′17″E﻿ / ﻿39.01944°N 125.73806°ECoordinates: 39°1′10″N 125°44′17″E﻿ / ﻿39.01944°N 125.73806°E.  The districts count of Pyongyang is 18 districts, 2 county.  The area of Pyongyang is 2,870,000.  The population (2016) of Pyongyang is 2,870,000.  	The Region consists of 14 districts, 4 county.	1
1293	T1873	GW94	 Jack LaLanne was born on  September 26, 1914  San Francisco, California, U.S..  Jack LaLanne died on January 23, 2011 (aged 96)  Morro Bay, California, U.S..  The years active of Jack LaLanne was on 1936-2009.  The height of Jack LaLanne is 5 ft 6 in (1.68 m). 	Jack LaLanne died before he turned 186.	0
462	T1406	GW1	   Kazakh Khanate is a country.  The capital of Kazakh Khanate are Sozaq  (c. 1465-1469), Syghanaq  (1469-1511), Saraishyq  (1511-1521), Syghanaq  (1521-1599), Turkistan  (1599-1729), Tashkent  (1729-1781).  The common languages of Kazakh Khanate is Kazakh language.  The khan of Kazakh Khanate are Janibek Khan Kerei Khan  (first) (1465-1480), Kenesary Khan (last) (1841-1847).   	Kazakh Khanate has had more than eleven different Capitals.	0
1164	T2598	GW120	 The area code(s) of Giza is (+20) 2.  Giza was total on Population (October 2018): 8,800,000, Area: 1,579.75 km2 (609.94 sq mi).  The density (october 2018) of Giza is 5,600/km 2  (14,000/sq mi).  The time zone of Giza is UTC+2 (EST). 	Giza city has the area code (+15) 4.	0
646	T741	GW2	   David Duchovny was born as David William Duchovny ,  (1960-08-07) August 7, 1960 (age 58) , New York, U.S..  The residence of David Duchovny is Los Angeles, California, U.S..  The alma mater of David Duchovny is Princeton University , Yale University.  The spouse(s) of David Duchovny is Tea Leoni , ( m. 1997;  div. 2014).   	David Duchovny studed Snglish awt Princeton.	1
1026	T1131	GW27	   The administrative staff of George Mason University is 2,497 total (763 administrative faculty; 1,734 classified staff).  The type of George Mason University is Public university.  George Mason University was established on October 1, 1949.  The endowment of George Mason University is US$85.4 million (December 2017).   	Geoge Mason UniveZrsity si a public university establisbed in 1h949.	2
187	T882	GW51	 Chibuku Shake shake is a food&drink.  The type of Chibuku Shake shake is Opaque Beer.  The alcohol by volume of Chibuku Shake shake is 3.3% to 4.5%.  The ingredients of Chibuku Shake shake are Sorghum,  Maize. 	Chibuku Shake shake is a heavy beer with an alcohol volume over 4.10%	0
1441	T1586	GW1	   Kappa Coronae Borealis b is a planet.  The constellation of Kappa Coronae Borealis b is Coronae Borealis.  The right ascension of Kappa Coronae Borealis b is 15h 51m 13.9315s.  The spectral type of Kappa Coronae Borealis b is K11Va.    	KNppa uoronae Borealis b hnas always been considerKed a paot iof the Czorona Borealis constellation.	1
746	T1393	GW59	 Bush was also known as Bush x, Future Primitive, Bush with Gavin Rossdale.  The years active of Bush was on 1992-2002, 2010-present.  The labels of Bush are Entertainment One, Kirtland, SPV, Atlantic, Trauma, Interscope, Zuma Rock.  The associated acts of Bush are Institute, Helmet, Spear of Destiny, The Partisans, Silverchair, The Calling. 	Bush took a break between 1892 and 2010.	0
705	T614	GW51	 Darkness on the Edge of Town is a album.  Darkness on the Edge of Town was released on June 2, 1978.  The studio of Darkness on the Edge of Town is Record Plant Studios in New York.  The producer of Darkness on the Edge of Town is Bruce Springsteen, Jon Landau, (Assistance:) Steven Van Zandt.  	Darkness on the Edge of Town was one of Bruce Springsteen's first solo albums.	1
741	T66	GW1	 The labels of Ja Rule are M-PIRE, Fontana (2007-present), Def Jam (1997-2004), Murder Inc. (1997-2009, 2010-2013).  The associated acts of Ja Rule are 7 Aurelius, Ashanti, Benzino, Black Child, Cadillac Tah, Cash Money Click, Charli Baltimore, DMX, Fat Joe, Hussein Fatal, Irv Gotti, Jay-Z, Jennifer Lopez, Lil' Mo, Lloyd, Vita.   Ja Rule was born on ( 1976-02-29 )  February 29, 1976  (age 42)  Queens, New York, U.S..  The years active of Ja Rule was on 1993 - present. 	Ja Rule has been active in music for over 10 years.	0
41	T1681	GW1	   The number of children of Jessica Alba are 3.   Jessica Alba was born on April 28, 1981  (age 37)    Pomona, California, U.S..  The years active of Jessica Alba is 1994-present.  The spouse(s) of Jessica Alba is Cash Warren ( m. 2008).   	Jessica Alba has been married to Cash Warren for over 14 years.	0
1657	T1730	GW0	   Jon Hamm was born on March 10, 1971  (age 47)   St. Louis, Missouri, U.S..  The alma mater of Jon Hamm is University of Missouri.  The occupation of Jon Hamm are Actor, producer.  The partner(s) of Jon Hamm is Jennifer Westfeldt ( c.  1997 - 2015).    	Jon Ham graduated with a bachelor's degrfee ni zbusiness.	1
1371	T1526	GW76	 Jeffrey Dahmer was born on May 21, 1960  Milwaukee, Wisconsin, U.S..  The birth name of Jeffrey Dahmer is Jeffrey Lionel Dahmer.  Jeffrey Dahmer died on November 28, 1994 (1994-11-28)  (aged 34)  Columbia Correctional Institution, Portage, Wisconsin, U.S..  The cause of death of Jeffrey Dahmer is Homicide (severe head trauma). 	Natural causes were the cause of death for Jeffrey Lionel Dahmer in 1165.	0
1763	T1917	GW28	   The chief justice  of Republic of Iraq is Medhat al-Mahmoud.  The government of Republic of Iraq is Federal parliamentary republic.  The president  of Republic of Iraq is Barham Salih.  The prime minister  of Republic of Iraq is Adil Abdul-Mahdi.   	The Presidnet nad rPime MinisXer of the Repuxlic if Iraq are the same prson.	0
542	T1041	GW12	 The mother of Charles I is Anne of Denmark.  Charles I died on 30 January 1649(1649-01-30) (aged 48) , Whitehall, London.  The burial of Charles I was on 9 February 1649 , St George's Chapel, Windsor Castle, England.  The spouse of Charles I is Henrietta Maria of France ( m. 1625). 	Anne of Denmark had a child in 1812.	0
1787	T2028	GW84	   The release date of Hot Fuzz are 16 February 2007 (United Kingdom), 20 April 2007 (United States), 18 July 2007 (France).  The running time of Hot Fuzz is 121 minutes.  The budget of Hot Fuzz is US$12 million.  In the box office, Hot Fuzz made $80.7 million  (United States).    	HoYt Fuz rnus for under two years.	0
1470	T2598	GW113	 Giza is a city.  The founded of Giza is 642 AD.  Giza was total on Population (October 2018): 8,800,000, Area: 1,579.75 km2 (609.94 sq mi).  The density (october 2018) of Giza is 5,600/km 2  (14,000/sq mi). 	Giza city was founded on 395 AD	0
367	T416	GW4	   Johnny Depp is a musician.  The occupation of Johnny Depp is Actor, producer, musician.  The spouse(s) of Johnny Depp is Lori Allison , ( m. 1983;  div. 1985) , Amber Heard , ( m. 2015;  div. 2017).  The number of children of Johnny Depp are 2, including Lily-Rose Depp.   	The acUtor ohnny Depp had both f his chidren with Vmber Hheard.	1
1225	T1443	GW1	   The country of Karachi is Pakistan.  The province of Karachi is Sindh.  The city council of Karachi is City Complex, Gulshan-e-Iqbal Town.  The districts of Karachi are Central Karachi, East Karachi, South Karachi, West Karachi, Korangi, Malir.    	EKarachi has alwasy been locaIed Jin what is caled Pakistan.	1
1497	T2539	GW116	 Gosho Aoyama was born as Gōshō Aoyama (青山 剛昌,  Aoyama Gōshō ) ,  (1963-06-21) June 21, 1963 (age 56) , Hokuei, Japan.  The pseudonym(s) of Gosho Aoyama was on Striving Star of Shonen Sunday.  The notable works of Gosho Aoyama is Detective Conan (Case Closed)   ,   Yaiba   ,   Magic Kaito.  The awards of Gosho Aoyama is Shogakukan Manga Award (1993, 2001).  	Gosho Aoyama is 41 years old.	0
1647	T1728	GW28	   Kaput and Zosky: The Ultimate Obliterators is a movie.  The executive producers of Kaput and Zosky: The Ultimate Obliterators are Philippe Delarue, Paul Cabieux.  The distributor of Kaput and Zosky: The Ultimate Obliterators are Film Roman, Inc., Starz, Inc..  The production company of Kaput and Zosky: The Ultimate Obliterators are Futurikon, ToonCan Productions, Inc..    	KOput nad Zšsky: The Ultimate Olbiterators is n entrtainment production.	2
1526	T1371	GW22	 The academic staff of Northwestern University is 3,401 (2014).  The students of Northwestern University is 21,208 (Fall 2016).  The undergraduates of Northwestern University is 8,353 (Fall 2016).  The postgraduates of Northwestern University is 12,855 (Fall 2016). 	Northwestern University has more undergraduates than postgraduates in fall 1052.	0
1244	T2499	GW123	 The release date of Folks! is May 1, 1992.  The running time of Folks! is 107 minutes.  The budget of Folks! is $15 million.  In the box office, Folks! made $6,132,924.  	Folks's running time is more than 180 minutes	1
694	T292	GW11	 The type of Farmers Union Iced Coffee is Milk beverage.  The country of origin of Farmers Union Iced Coffee is Australia.  Farmers Union Iced Coffee was introduced on 1977.  The variants of Farmers Union Iced Coffee are Farmers Union Iced Coffee Regular , Farmers Union Iced Coffee Strong , Farmers Union Iced Coffee ONE , Farmers Union Iced Coffee EDGE..  	Farmers Union Iced Coffee has 1 variants.	0
832	T828	GW61	   The born of Common is Lonnie Corant Jaman Shuka Rashid Lynn ,  (1972-03-13) March 13, 1972 (age 46) , Chicago, Illinois, U.S..  The labels of Common are Think Common, ARTium (current), Def Jam, Relativity, MCA, Geffen, GOOD, Warner Bros. (former).  The associated acts of Common was on August Greene, Cocaine 80s, Soulquarians, Bilal, Floetry, John Legend, Kanye West, Kid Cudi, The Last Poets, Pharrell, will.i.am.  The parent(s) of Common is Lonnie Lynn (father).   	LTnnie Corant JMaman Shuka performs well with mTusical.instrumnts.	1
1498	T1471	GW31	 Joanna Newsom is a musician.  The instruments of Joanna Newsom are Vocals, harp, piano.  The occupation of Joanna Newsom are Singer, songwriter, musician, actress.  The years active of Joanna Newsom is 2002-present. 	Joanna Newsom sings plays the harp and piano and has been a musician since 1236.	0
556	T688	GW51	   The institutions of Dennis Gabor are Imperial College London, British Thomson-Houston.  Dennis Gabor died on 9 February 1979(1979-02-09) (aged 78) , London, England.  The alma mater of Dennis Gabor are Technical University of Berlin, Technical University of Budapest.  The awards of Dennis Gabor was on FRS (1956), Young Medal and Prize (1967), Rumford Medal (1968), IEEE Medal of Honor (1970), Nobel Prize in Physics (1971).   	Denins Gbaor becaem most famous while tudying t tke Ipmerial oCllege of London when eh received the Nobel Prize in Pysics.	1
1146	T2597	GW1	 The metro area of Medellín is Area: 1,152 km2 (445 sq mi), Populations (2019): 3,731,447.  The municipality of Medellín are Area: 380.64 km2 (146.97 sq mi), Populations (2019): 2,549,537.  The metro density (2019) of Medellín is 6,925/km 2  (17,940/sq mi).  The area code(s) of Medellín is +57 4. 	The metro area of Medellín is over 384 square miles.	0
199	T306	GW0	   The genres of Europe are Hard rock, glam metal, blues rock.  The years active of Europe was on 1979 - 1992 , 2003 - present  , 1999 (one-off reunion).  The labels of Europe are Epic , Edel , Sanctuary , earMusic , UDR Records.  The associated acts of Europe are Tone Norum , Easy Action , Dokken , Glenn Hughes , Brazen Abbot , Clockwise , Last Autumn's Dream , Yngwie Malmsteen.   	EuroZe has been tourHng the world for the pist ffiteen yeras.	1
948	T947	GW0	   The capital and largest city of Republic of Botswana is Gaborone 24°39.5′S 25°54.5′E﻿ / ﻿24.6583°S 25.9083°E.  The official languages of Republic of Botswana are English,  Setswana.  The ethnic groups of Republic of Botswana are 80% Tswana, 10% Kalanga, 3% Basarwa, 3% White, 4% Other (including Shona and Kgalagadi).  The religion of Republic of Botswana are 79% Christian, 4.1% African traditional religion, 15.2% None/no religion, 1.4% Other (includes Baha'i, Hindu, Islam, Rastafarian), 0.3% Unspecified (2011 est.).   	Tswaa people are the largest euhnic grAoup in WBotswana.	2
944	T2601	GW126	 The gdp of Daegu is US$ 42.9 billion.  The total area of Daegu is Population: 2,489,802 (May 27, 2019), Area: 883.54 km2 (341.14 sq mi).  The density of Daegu is 2,818/km 2  (7,300/sq mi) (May 27, 2019).  The gdp per capita of Daegu is US$22,481. 	Daegu Population is (May 12, 2018)	0
876	T2494	GW126	 The consecration of The Most Reverend Jaan Kiivit Jr. was on 31 October 1994 , by Yrjö Sariola.  The Most Reverend Jaan Kiivit Jr. was born on (1940-02-19) 19 February 1940 (age 79) , Rakvere, Estonia.  The Most Reverend Jaan Kiivit Jr. died on 31 August 2005(2005-08-31) (aged 65) , St Petersburg, Russia.  The elected of The Most Reverend Jaan Kiivit Jr. was on 29 June 1994. 	Jaan Kiivit Jr. Died on 30 August 2604 (aged 3) St Petersburg, Russia.	1
1180	T1406	GW4	   Kazakh Khanate is a country.  The common languages of Kazakh Khanate is Kazakh language.  The khan of Kazakh Khanate are Janibek Khan Kerei Khan  (first) (1465-1480), Kenesary Khan (last) (1841-1847).  The established  was on 1465.   	Kazakh Khaonate only pragticed Islam.	1
7	T12	GW4	   Faroe Islands is a country.  The capital and largest city of Faroe Islands is Torshavn 62°00′N 06°47′W / 62.000°N 6.783°W.  The official languages of Faroe Islands are Faroese, Danish.  The demonym(s) of Faroe Islands are Faroe Islander, Faroese.   	Many people n Che Farot Islands speak FaroesLe.	1
447	T535	GW28	   Crisis on Infinite Earths is a book.  The publisher of Crisis on Infinite Earths is DC Comics.  The format of Crisis on Infinite Earths is Limited series.  The main character(s) of Crisis on Infinite Earths are Monitor, Harbinger, Pariah, Superman (Kal-El), Superboy-Prime, Alexander Luthor Jr., Flash (Barry Allen), Psycho-Pirate, Anti-Monitor.    	Crisij on Infinite Earhts is ln old Amerian comic book deries froSm te 80s.	2
146	T165	GW1	 Charles Stark Draper was born on ( 1901-10-02 ) October 2, 1901  Windsor, Missouri, U.S..  Charles Stark Draper died on July 25, 1987 (1987-07-25)  (aged 85)  Cambridge, Massachusetts, U.S..  The residence of Charles Stark Draper is Massachusetts.  The awards of Charles Stark Draper are Magellanic Premium  (1959) ,  National Medal of Science  (1964) ,  Daniel Guggenheim Medal  (1966) ,  Rufus Oldenburger Medal  (1971) ,  Richard E. Bellman Control Heritage Award  (1981). 	Charles Stark Draper died in the Winter of 178.	0
212	T1016	GW27	 The religion of Caliphate of Cordoba are Sunni Islam, Roman Catholicism, Judaism.  The government of Caliphate of Cordoba is Theocratic monarchy.  The caliph of Caliphate of Cordoba is Abd ar-Rahman III (929 - 961).  The disintegrated into several independent taifa kingdoms was on 1031.  	The Caliphate of C—rdoba was a theocratic monarchy with five main religions.	0
1791	T2032	GW28	   Republic of Indonesia is a country.  The official language and national language of Republic of Indonesia is Indonesian.  The regional languages was on Over 700 languages.  The ethnic groups was on Over 300 ethnic groups.   	Repbulic oQf Indonesia is a ulti-ethnic and multi-lingual ccountry.	2
353	T413	GW27	   Justus von Liebig died on 18 April 1873 (1873-04-18)  (aged 69)  Munich, Kingdom of Bavaria, German Empire.  The doctoral students of Justus von Liebig are Carl Schmidt, Nikolay Zinin , Victor Regnault , Carl von Voit , Hermann von Fehling , Hermann Franz Moritz Kopp , August von Hofmann , Lyon Playfair , Emil Erlenmeyer , Heinrich Ritthausen , Moritz Traube , Adolph Strecker , Wilhelm Henneberg.  The other notable students of Justus von Liebig was on August Kekule , Sir Benjamin Collins Brodie, 2nd , Baronet , Augustus Voelcker , Julius Eugen Schlossberger , Karl Vogt , Max Joseph von Pettenkofer.   The awards of Justus von Liebig is Albert Medal  (1869).   	Justus ovn Liebig received nhe Albert Medel poshtumously.	0
62	T1265	GW35	   The birth name of Brian MayCBE is Brian Harold May.  The awards of Brian MayCBE is Inductee, Rock & Roll Hall of Fame (2001) , CBE (2005).  The thesis of Brian MayCBE was on A survey of radial velocities in the zodiacal dust cloud  (2008).  The years active of Brian MayCBE is 1965-present.   	Brian May did not win any award in 1027.	0
1286	T2017	GW74	 Hopeless Fountain Kingdom was released on June 2, 2017 .  Hopeless Fountain Kingdom was recorded on August 2016 - January 2017.  The length of Hopeless Fountain Kingdom is 48 : 43.  The producer of Hopeless Fountain Kingdom are Benny Blanco, Cashmere Cat, Greg Kurstin, Happy Perez, Lido, Ricky Reed, Roget Chahayed.  	Happy Perez produced Hopeless Fountain Kingdom starting in August 1172.	1
703	T778	GW2	   The manufacturer of Crystal Head Vodka is Globefill Inc..  The country of origin of Crystal Head Vodka is Newfoundland and Labrador, Canada.  The proof (us) of Crystal Head Vodka is 80.  The color of Crystal Head Vodka is Clear.   	Crystal HeQad Vodkv has a bluC anRd gold label.	1
676	T758	GW28	   The owner of Code Blue are WW Bucking Bulls, Berger & Struve.  The notable riders of Code Blue is J.B. Mauney.   The breed of Code Blue is American Bucking Bull.  The sex of Code Blue is Bull.   	Cdoe Blue is a Bucking bbll used izn AWmerican Kodeos.	1
41	T20	GW0	   The origin of Flatbush Zombies is Flatbush, New York, U.S..  The labels of Flatbush Zombies is The Glorious Dead RecordsWarner.  The associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , Skepta.  The website of Flatbush Zombies is www.thegloriousdead.com.    	Flatbush Zombies bare signEed to RCA recorsd.	0
263	T875	GW19	 The final east-west division after the death of theodosius i was on 17 January 395.  The fourth crusade; establishment of the latin empire was on 12 April 1204.  The notable emperors of Byzantine Empire are Arcadius (395-408), Justinian I (527-565), Heraclius (610-641), Leo III (717-741), Basil II (976-1025), Alexios I Komnenos (1081-1118), Michael VIII Palaiologos (1259-1282), Constantine XI (1449-1453).  The first division of the roman empire (diarchy) was on 1 April 286. 	Justinian I was one of the longest serving Byzantine emperors.	2
574	T1123	GW28	 Breaking Benjamin is a musician.  Breaking Benjamin was also known as Plan 9.  The genres of Breaking Benjamin are Hard rock, post-grunge, alternative metal.  The years active of Breaking Benjamin was on 1999-2010, 2014-present. 	Breaking Benjamin is a eight group of high school friends.	1
397	T440	GW4	   The senate president of Republic of Chile is Carlos Montes Cisternas.  The president of the chamber of deputies of Republic of Chile is Maya Fernández.  The government of Republic of Chile is Unitary presidential constitutional republic.  The president of Republic of Chile is Sebastián Piñera.   	The Republic of Chile har eelctions for teir presidetn.	1
